DEPTH	BHC	GR	LLD	LLM	MLL	NPHI	PEF	RHOB	SP
1210.1	113.979	88.988	1.091	1.105	1.235	-999.25	-999.25	-999.25	80.326
1210.2	115.363	89.385	1.079	1.088	1.208	-999.25	-999.25	-999.25	80.808
1210.3	117.312	89.799	1.07	1.074	1.188	-999.25	-999.25	-999.25	81.325
1210.4	117.738	89.779	1.064	1.066	1.181	-999.25	-999.25	-999.25	81.882
1210.5	118.612	89.206	1.06	1.061	1.182	-999.25	-999.25	-999.25	82.484
1210.6	119.77	88.242	1.057	1.059	1.188	-999.25	-999.25	-999.25	83.125
1210.7	120.615	87.162	1.058	1.065	1.204	-999.25	-999.25	-999.25	83.873
1210.8	120.527	86.409	1.059	1.074	1.228	-999.25	-999.25	-999.25	84.694
1210.9	119.673	85.95	1.062	1.085	1.258	-999.25	-999.25	-999.25	85.578
1211	119.575	86.341	1.067	1.098	1.295	-999.25	-999.25	-999.25	86.552
1211.1	118.374	86.901	1.074	1.108	1.328	-999.25	-999.25	-999.25	87.481
1211.2	116.053	87.631	1.081	1.117	1.356	-999.25	-999.25	-999.25	88.365
1211.3	114.736	88.044	1.091	1.122	1.36	-999.25	-999.25	-999.25	88.953
1211.4	113.845	88.235	1.101	1.127	1.357	-999.25	-999.25	-999.25	89.368
1211.5	113.443	88.166	1.112	1.131	1.344	-999.25	-999.25	-999.25	89.582
1211.6	113.935	87.616	1.123	1.137	1.337	-999.25	-999.25	-999.25	89.564
1211.7	114.209	87.06	1.131	1.143	1.337	-999.25	-999.25	-999.25	89.493
1211.8	114.045	86.554	1.138	1.149	1.347	-999.25	-999.25	-999.25	89.369
1211.9	115.009	86.261	1.14	1.152	1.359	-999.25	-999.25	-999.25	89.257
1212	115.279	86.185	1.139	1.152	1.367	-999.25	-999.25	-999.25	89.163
1212.1	113.974	86.454	1.136	1.15	1.365	-999.25	-999.25	-999.25	89.1
1212.2	113.207	86.913	1.133	1.146	1.35	-999.25	-999.25	-999.25	89.076
1212.3	113.413	87.366	1.131	1.143	1.333	-999.25	-999.25	-999.25	89.069
1212.4	115.595	87.713	1.131	1.141	1.318	-999.25	-999.25	-999.25	89.087
1212.5	115.218	87.967	1.134	1.142	1.315	-999.25	-999.25	-999.25	89.113
1212.6	114.448	88.079	1.139	1.145	1.319	-999.25	-999.25	-999.25	89.136
1212.7	114.637	87.85	1.145	1.151	1.332	-999.25	-999.25	-999.25	89.142
1212.8	115.444	87.325	1.151	1.16	1.35	-999.25	-999.25	-999.25	89.117
1212.9	116.087	86.654	1.156	1.169	1.369	-999.25	-999.25	-999.25	89.076
1213	115.242	85.841	1.16	1.179	1.389	-999.25	-999.25	-999.25	89.018
1213.1	114.891	85.559	1.162	1.187	1.408	-999.25	-999.25	-999.25	88.989
1213.2	114.816	85.674	1.164	1.194	1.424	-999.25	-999.25	-999.25	88.987
1213.3	114.997	86.58	1.164	1.195	1.431	-999.25	-999.25	-999.25	89.049
1213.4	113.894	87.679	1.162	1.192	1.429	-999.25	-999.25	-999.25	89.133
1213.5	112.257	88.844	1.159	1.186	1.418	-999.25	-999.25	-999.25	89.225
1213.6	112.208	89.66	1.153	1.175	1.394	-999.25	-999.25	-999.25	89.288
1213.7	112.067	89.992	1.147	1.163	1.364	-999.25	-999.25	-999.25	89.315
1213.8	111.923	89.956	1.141	1.15	1.331	-999.25	-999.25	-999.25	89.317
1213.9	112.678	89.475	1.134	1.137	1.298	-999.25	-999.25	-999.25	89.301
1214	113.835	88.887	1.127	1.126	1.269	-999.25	-999.25	-999.25	89.308
1214.1	115.336	88.207	1.119	1.116	1.243	-999.25	-999.25	-999.25	89.336
1214.2	116.812	87.487	1.113	1.113	1.233	-999.25	-999.25	-999.25	89.432
1214.3	118.031	86.805	1.107	1.113	1.234	-999.25	-999.25	-999.25	89.536
1214.4	118.982	86.16	1.102	1.117	1.247	-999.25	-999.25	-999.25	89.651
1214.5	119.624	85.678	1.101	1.127	1.282	-999.25	-999.25	-999.25	89.707
1214.6	119.414	85.345	1.102	1.136	1.32	-999.25	-999.25	-999.25	89.714
1214.7	118.151	85.195	1.106	1.145	1.363	-999.25	-999.25	-999.25	89.663
1214.8	116.156	84.905	1.114	1.151	1.388	-999.25	-999.25	-999.25	89.556
1214.9	114.387	84.444	1.124	1.155	1.401	-999.25	-999.25	-999.25	89.463
1215	113.058	83.738	1.136	1.158	1.397	-999.25	-999.25	-999.25	89.396
1215.1	113.217	83.228	1.146	1.162	1.386	-999.25	-999.25	-999.25	89.41
1215.2	113.716	83.036	1.154	1.166	1.38	-999.25	-999.25	-999.25	89.452
1215.3	114.446	83.388	1.159	1.171	1.383	-999.25	-999.25	-999.25	89.523
1215.4	113.798	84.415	1.158	1.173	1.393	-999.25	-999.25	-999.25	89.577
1215.5	112.953	85.623	1.155	1.172	1.4	-999.25	-999.25	-999.25	89.617
1215.6	112.338	86.917	1.149	1.166	1.394	-999.25	-999.25	-999.25	89.633
1215.7	111.366	87.726	1.144	1.158	1.369	-999.25	-999.25	-999.25	89.632
1215.8	111.052	88.235	1.139	1.15	1.337	-999.25	-999.25	-999.25	89.619
1215.9	112.996	88.271	1.138	1.146	1.307	-999.25	-999.25	-999.25	89.586
1216	115.101	88.527	1.139	1.148	1.296	-999.25	-999.25	-999.25	89.522
1216.1	116.969	88.964	1.141	1.153	1.298	-999.25	-999.25	-999.25	89.445
1216.2	117.674	89.779	1.143	1.161	1.325	-999.25	-999.25	-999.25	89.356
1216.3	118.168	90.103	1.145	1.167	1.358	-999.25	-999.25	-999.25	89.306
1216.4	118.044	90.035	1.145	1.171	1.391	-999.25	-999.25	-999.25	89.288
1216.5	115.116	89.095	1.143	1.171	1.406	-999.25	-999.25	-999.25	89.341
1216.6	113.53	88.011	1.141	1.168	1.404	-999.25	-999.25	-999.25	89.415
1216.7	112.916	86.919	1.139	1.164	1.392	-999.25	-999.25	-999.25	89.498
1216.8	113.876	86.439	1.137	1.159	1.371	-999.25	-999.25	-999.25	89.556
1216.9	113.686	86.365	1.136	1.154	1.353	-999.25	-999.25	-999.25	89.586
1217	112.746	86.571	1.135	1.149	1.338	-999.25	-999.25	-999.25	89.596
1217.1	112.885	86.634	1.134	1.146	1.33	-999.25	-999.25	-999.25	89.584
1217.2	113.653	86.498	1.133	1.143	1.323	-999.25	-999.25	-999.25	89.58
1217.3	114.957	86.194	1.133	1.142	1.317	-999.25	-999.25	-999.25	89.584
1217.4	115.548	86.159	1.136	1.145	1.312	-999.25	-999.25	-999.25	89.64
1217.5	115.862	86.447	1.141	1.151	1.312	-999.25	-999.25	-999.25	89.72
1217.6	115.887	87.071	1.149	1.159	1.314	-999.25	-999.25	-999.25	89.827
1217.7	116.583	87.503	1.161	1.171	1.328	-999.25	-999.25	-999.25	89.925
1217.8	116.562	87.473	1.175	1.185	1.351	-999.25	-999.25	-999.25	89.977
1217.9	115.594	86.863	1.189	1.202	1.383	-999.25	-999.25	-999.25	89.97
1218	115.325	85.372	1.204	1.221	1.436	-999.25	-999.25	-999.25	89.836
1218.1	114.618	83.934	1.218	1.242	1.498	-999.25	-999.25	-999.25	89.67
1218.2	113.134	82.704	1.23	1.263	1.568	-999.25	-999.25	-999.25	89.474
1218.3	110.076	82.434	1.242	1.279	1.624	-999.25	-999.25	-999.25	89.332
1218.4	107.901	82.542	1.252	1.291	1.657	-999.25	-999.25	-999.25	89.225
1218.5	107.868	83.09	1.261	1.297	1.653	-999.25	-999.25	-999.25	89.167
1218.6	107.459	83.759	1.268	1.296	1.608	-999.25	-999.25	-999.25	89.112
1218.7	107.523	84.358	1.273	1.293	1.553	-999.25	-999.25	-999.25	89.051
1218.8	108.909	84.723	1.274	1.288	1.495	-999.25	-999.25	-999.25	88.973
1218.9	111.574	85.129	1.27	1.282	1.454	-999.25	-999.25	-999.25	88.92
1219	113.983	85.567	1.263	1.274	1.423	-999.25	-999.25	-999.25	88.895
1219.1	114.466	86.06	1.251	1.264	1.404	-999.25	-999.25	-999.25	88.936
1219.2	114.22	86.476	1.238	1.253	1.389	-999.25	-999.25	-999.25	89.022
1219.3	113.931	86.883	1.225	1.241	1.376	-999.25	-999.25	-999.25	89.127
1219.4	114.587	87.377	1.213	1.23	1.364	-999.25	-999.25	-999.25	89.241
1219.5	115.022	88.284	1.204	1.222	1.358	-999.25	-999.25	-999.25	89.357
1219.6	115.219	89.41	1.197	1.217	1.357	-999.25	-999.25	-999.25	89.476
1219.7	114.686	90.655	1.194	1.216	1.368	-999.25	-999.25	-999.25	89.602
1219.8	114.534	91.131	1.195	1.218	1.385	-999.25	-999.25	-999.25	89.719
1219.9	114.505	91.006	1.197	1.223	1.407	-999.25	-999.25	-999.25	89.822
1220	113.595	89.632	1.204	1.23	1.431	-999.25	-999.25	-999.25	89.869
1220.1	112.589	88.047	1.212	1.237	1.451	-999.25	-999.25	-999.25	89.875
1220.2	111.547	86.35	1.222	1.245	1.467	-999.25	-999.25	-999.25	89.852
1220.3	111.047	85.363	1.233	1.253	1.475	-999.25	-999.25	-999.25	89.803
1220.4	111.048	85.031	1.244	1.26	1.482	-999.25	-999.25	-999.25	89.761
1220.5	111.488	85.279	1.255	1.267	1.488	-999.25	-999.25	-999.25	89.725
1220.6	111.603	85.816	1.264	1.273	1.501	-999.25	-999.25	-999.25	89.682
1220.7	111.143	85.99	1.27	1.278	1.514	-999.25	-999.25	-999.25	89.622
1220.8	110.068	85.777	1.274	1.281	1.528	-999.25	-999.25	-999.25	89.544
1220.9	111.56	84.819	1.272	1.281	1.529	-999.25	-999.25	-999.25	89.432
1221	112.291	83.96	1.267	1.278	1.52	-999.25	-999.25	-999.25	89.315
1221.1	111.897	83.272	1.258	1.273	1.499	-999.25	-999.25	-999.25	89.197
1221.2	111.391	83.859	1.245	1.265	1.466	-999.25	-999.25	-999.25	89.11
1221.3	111.835	84.945	1.231	1.255	1.434	-999.25	-999.25	-999.25	89.049
1221.4	113.796	86.625	1.216	1.243	1.402	-999.25	-999.25	-999.25	89.023
1221.5	113.588	87.981	1.2	1.228	1.376	-999.25	-999.25	-999.25	89.046
1221.6	113.066	88.848	1.185	1.213	1.354	-999.25	-999.25	-999.25	89.088
1221.7	112.599	88.865	1.171	1.198	1.336	-999.25	-999.25	-999.25	89.149
1221.8	113.777	88.456	1.159	1.186	1.325	-999.25	-999.25	-999.25	89.205
1221.9	114.985	87.986	1.149	1.176	1.318	-999.25	-999.25	-999.25	89.249
1222	115.362	87.604	1.142	1.169	1.318	-999.25	-999.25	-999.25	89.268
1222.1	115.223	87.284	1.137	1.164	1.324	-999.25	-999.25	-999.25	89.277
1222.2	115.148	86.91	1.134	1.16	1.331	-999.25	-999.25	-999.25	89.283
1222.3	115.755	86.313	1.132	1.157	1.339	-999.25	-999.25	-999.25	89.294
1222.4	115.37	85.761	1.131	1.155	1.344	-999.25	-999.25	-999.25	89.312
1222.5	114.708	85.435	1.131	1.153	1.348	-999.25	-999.25	-999.25	89.329
1222.6	114.495	85.962	1.132	1.153	1.351	-999.25	-999.25	-999.25	89.327
1222.7	114.138	86.757	1.133	1.154	1.354	-999.25	-999.25	-999.25	89.294
1222.8	113.701	87.53	1.135	1.155	1.358	-999.25	-999.25	-999.25	89.241
1222.9	113.201	87.417	1.137	1.156	1.361	-999.25	-999.25	-999.25	89.166
1223	114.164	86.748	1.139	1.156	1.361	-999.25	-999.25	-999.25	89.11
1223.1	115.806	85.808	1.139	1.156	1.36	-999.25	-999.25	-999.25	89.072
1223.2	115.618	85.434	1.138	1.154	1.354	-999.25	-999.25	-999.25	89.098
1223.3	115.353	85.701	1.136	1.152	1.347	-999.25	-999.25	-999.25	89.164
1223.4	115.102	86.456	1.133	1.149	1.339	-999.25	-999.25	-999.25	89.264
1223.5	116.094	87.481	1.129	1.144	1.328	-999.25	-999.25	-999.25	89.423
1223.6	116.155	88.226	1.126	1.14	1.317	-999.25	-999.25	-999.25	89.595
1223.7	115.387	88.718	1.122	1.135	1.306	-999.25	-999.25	-999.25	89.777
1223.8	115.256	88.431	1.119	1.132	1.3	-999.25	-999.25	-999.25	89.901
1223.9	115.42	88.112	1.117	1.13	1.299	-999.25	-999.25	-999.25	89.956
1224	115.904	87.758	1.114	1.13	1.303	-999.25	-999.25	-999.25	89.936
1224.1	117.313	87.925	1.113	1.131	1.316	-999.25	-999.25	-999.25	89.769
1224.2	117.719	88.177	1.112	1.133	1.329	-999.25	-999.25	-999.25	89.571
1224.3	116.752	88.509	1.112	1.136	1.342	-999.25	-999.25	-999.25	89.342
1224.4	117.489	89.292	1.112	1.139	1.348	-999.25	-999.25	-999.25	89.172
1224.5	117.7	90.352	1.113	1.14	1.351	-999.25	-999.25	-999.25	89.046
1224.6	116.79	91.784	1.114	1.141	1.351	-999.25	-999.25	-999.25	88.981
1224.7	115.922	93.201	1.115	1.141	1.349	-999.25	-999.25	-999.25	88.973
1224.8	115.612	94.387	1.116	1.141	1.347	-999.25	-999.25	-999.25	88.986
1224.9	116.391	95.121	1.116	1.14	1.345	-999.25	-999.25	-999.25	89.026
1225	116.351	95.184	1.115	1.138	1.338	-999.25	-999.25	-999.25	89.09
1225.1	116.518	94.967	1.114	1.136	1.33	-999.25	-999.25	-999.25	89.157
1225.2	117.666	94.44	1.113	1.134	1.321	-999.25	-999.25	-999.25	89.217
1225.3	118.188	93.865	1.112	1.132	1.313	-999.25	-999.25	-999.25	89.232
1225.4	118.459	93.348	1.112	1.13	1.307	-999.25	-999.25	-999.25	89.226
1225.5	118.549	93.063	1.112	1.128	1.306	-999.25	-999.25	-999.25	89.197
1225.6	118.552	92.743	1.112	1.127	1.308	-999.25	-999.25	-999.25	89.194
1225.7	118.528	92.391	1.113	1.126	1.312	-999.25	-999.25	-999.25	89.212
1225.8	118.545	91.964	1.114	1.125	1.318	-999.25	-999.25	-999.25	89.276
1225.9	117.947	91.738	1.115	1.125	1.324	-999.25	-999.25	-999.25	89.339
1226	117.24	91.673	1.115	1.125	1.329	-999.25	-999.25	-999.25	89.399
1226.1	117.691	91.959	1.116	1.124	1.332	-999.25	-999.25	-999.25	89.431
1226.2	117.634	92.191	1.116	1.124	1.334	-999.25	-999.25	-999.25	89.442
1226.3	117.28	92.345	1.115	1.123	1.334	-999.25	-999.25	-999.25	89.437
1226.4	117.075	92.074	1.112	1.122	1.332	-999.25	-999.25	-999.25	89.394
1226.5	117.128	91.759	1.108	1.12	1.33	-999.25	-999.25	-999.25	89.315
1226.6	117.295	91.439	1.103	1.118	1.327	-999.25	-999.25	-999.25	89.208
1226.7	115.884	91.693	1.098	1.114	1.322	-999.25	-999.25	-999.25	89.056
1226.8	115.638	92.243	1.093	1.11	1.314	-999.25	-999.25	-999.25	88.92
1226.9	116.45	93.062	1.088	1.105	1.303	-999.25	-999.25	-999.25	88.797
1227	118.115	93.459	1.085	1.101	1.288	-999.25	-999.25	-999.25	88.735
1227.1	119.319	93.415	1.084	1.097	1.274	-999.25	-999.25	-999.25	88.671
1227.2	120.016	92.884	1.083	1.094	1.261	-999.25	-999.25	-999.25	88.603
1227.3	120.948	91.938	1.082	1.093	1.255	-999.25	-999.25	-999.25	88.477
1227.4	121.502	91.12	1.08	1.091	1.253	-999.25	-999.25	-999.25	88.342
1227.5	121.534	90.499	1.078	1.09	1.254	-999.25	-999.25	-999.25	88.199
1227.6	121.323	90.449	1.074	1.089	1.26	-999.25	-999.25	-999.25	88.128
1227.7	120.758	90.628	1.07	1.088	1.266	-999.25	-999.25	-999.25	88.102
1227.8	119.659	91.083	1.066	1.087	1.273	-999.25	-999.25	-999.25	88.139
1227.9	118.517	91.509	1.064	1.085	1.278	-999.25	-999.25	-999.25	88.2
1228	117.766	91.754	1.064	1.083	1.282	-999.25	-999.25	-999.25	88.256
1228.1	117.816	91.644	1.064	1.081	1.284	-999.25	-999.25	-999.25	88.297
1228.2	117.447	91.203	1.066	1.079	1.284	-999.25	-999.25	-999.25	88.322
1228.3	117.485	90.738	1.067	1.079	1.282	-999.25	-999.25	-999.25	88.339
1228.4	118.797	90.411	1.068	1.079	1.279	-999.25	-999.25	-999.25	88.344
1228.5	119.68	90.755	1.068	1.079	1.278	-999.25	-999.25	-999.25	88.312
1228.6	120.022	91.446	1.067	1.079	1.278	-999.25	-999.25	-999.25	88.257
1228.7	119.054	92.569	1.064	1.079	1.278	-999.25	-999.25	-999.25	88.169
1228.8	118.495	93.495	1.061	1.078	1.276	-999.25	-999.25	-999.25	88.09
1228.9	118.1	94.215	1.058	1.075	1.273	-999.25	-999.25	-999.25	88.021
1229	117.698	94.393	1.056	1.073	1.265	-999.25	-999.25	-999.25	87.987
1229.1	118.276	94.207	1.055	1.071	1.257	-999.25	-999.25	-999.25	87.97
1229.2	119.384	93.826	1.055	1.069	1.25	-999.25	-999.25	-999.25	87.962
1229.3	120.696	93.372	1.055	1.069	1.246	-999.25	-999.25	-999.25	87.942
1229.4	121.225	92.763	1.055	1.069	1.245	-999.25	-999.25	-999.25	87.928
1229.5	121.26	92.037	1.055	1.069	1.247	-999.25	-999.25	-999.25	87.924
1229.6	121.236	91.104	1.055	1.068	1.249	-999.25	-999.25	-999.25	87.99
1229.7	120.922	90.501	1.054	1.066	1.249	-999.25	-999.25	-999.25	88.099
1229.8	120.42	90.192	1.053	1.064	1.247	-999.25	-999.25	-999.25	88.239
1229.9	120.584	90.806	1.053	1.063	1.244	-999.25	-999.25	-999.25	88.379
1230	120.739	91.758	1.053	1.062	1.242	-999.25	-999.25	-999.25	88.484
1230.1	120.887	93.021	1.054	1.063	1.241	-999.25	-999.25	-999.25	88.557
1230.2	121.476	94.229	1.057	1.066	1.247	-999.25	-999.25	-999.25	88.549
1230.3	121.598	95.258	1.059	1.07	1.256	-999.25	-999.25	-999.25	88.503
1230.4	121.196	96.087	1.062	1.074	1.267	-999.25	-999.25	-999.25	88.416
1230.5	120.04	96.45	1.066	1.079	1.278	-999.25	-999.25	-999.25	88.272
1230.6	119.221	96.609	1.07	1.083	1.287	-999.25	-999.25	-999.25	88.121
1230.7	118.918	96.525	1.074	1.088	1.294	-999.25	-999.25	-999.25	87.966
1230.8	118.57	96.128	1.079	1.091	1.296	-999.25	-999.25	-999.25	87.849
1230.9	118.316	95.51	1.084	1.095	1.297	-999.25	-999.25	-999.25	87.762
1231	118.226	94.585	1.09	1.098	1.298	-999.25	-999.25	-999.25	87.715
1231.1	119.177	94.079	1.094	1.102	1.301	-999.25	-999.25	-999.25	87.695
1231.2	119.943	93.919	1.097	1.106	1.304	-999.25	-999.25	-999.25	87.678
1231.3	119.959	94.323	1.1	1.109	1.307	-999.25	-999.25	-999.25	87.656
1231.4	119.514	94.642	1.102	1.112	1.309	-999.25	-999.25	-999.25	87.64
1231.5	119.165	94.687	1.104	1.115	1.311	-999.25	-999.25	-999.25	87.634
1231.6	119.354	94.077	1.106	1.118	1.313	-999.25	-999.25	-999.25	87.651
1231.7	118.6	93.045	1.107	1.119	1.316	-999.25	-999.25	-999.25	87.707
1231.8	117.822	92.03	1.108	1.121	1.32	-999.25	-999.25	-999.25	87.784
1231.9	117.969	91.524	1.108	1.121	1.324	-999.25	-999.25	-999.25	87.888
1232	118.076	91.621	1.108	1.122	1.326	-999.25	-999.25	-999.25	87.991
1232.1	118.069	92.053	1.107	1.121	1.325	-999.25	-999.25	-999.25	88.084
1232.2	117.626	92.869	1.106	1.119	1.32	-999.25	-999.25	-999.25	88.142
1232.3	117.876	93.688	1.105	1.116	1.315	-999.25	-999.25	-999.25	88.151
1232.4	118.421	94.486	1.103	1.113	1.308	-999.25	-999.25	-999.25	88.128
1232.5	118.577	95.135	1.101	1.108	1.301	-999.25	-999.25	-999.25	88.059
1232.6	118.407	95.526	1.098	1.104	1.294	-999.25	-999.25	-999.25	88.004
1232.7	118.184	95.697	1.095	1.1	1.286	-999.25	-999.25	-999.25	87.963
1232.8	119.562	95.283	1.09	1.096	1.277	-999.25	-999.25	-999.25	87.988
1232.9	119.885	94.755	1.085	1.093	1.269	-999.25	-999.25	-999.25	88.039
1233	119.393	94.164	1.079	1.09	1.262	-999.25	-999.25	-999.25	88.109
1233.1	118.901	94.107	1.074	1.086	1.259	-999.25	-999.25	-999.25	88.155
1233.2	118.599	94.211	1.068	1.083	1.259	-999.25	-999.25	-999.25	88.156
1233.3	118.476	94.468	1.063	1.079	1.261	-999.25	-999.25	-999.25	88.115
1233.4	118.052	94.13	1.059	1.074	1.262	-999.25	-999.25	-999.25	87.983
1233.5	118.09	93.441	1.056	1.068	1.261	-999.25	-999.25	-999.25	87.84
1233.6	118.656	92.36	1.053	1.062	1.256	-999.25	-999.25	-999.25	87.686
1233.7	119.996	91.474	1.052	1.057	1.246	-999.25	-999.25	-999.25	87.595
1233.8	121.117	91.061	1.05	1.052	1.235	-999.25	-999.25	-999.25	87.553
1233.9	121.871	91.286	1.048	1.049	1.224	-999.25	-999.25	-999.25	87.572
1234	121.891	92.469	1.045	1.046	1.217	-999.25	-999.25	-999.25	87.662
1234.1	122.015	93.817	1.041	1.044	1.213	-999.25	-999.25	-999.25	87.769
1234.2	122.458	95.252	1.035	1.042	1.212	-999.25	-999.25	-999.25	87.888
1234.3	121.989	95.987	1.03	1.041	1.213	-999.25	-999.25	-999.25	87.977
1234.4	121.743	96.259	1.025	1.04	1.214	-999.25	-999.25	-999.25	88.045
1234.5	122.301	95.828	1.022	1.038	1.213	-999.25	-999.25	-999.25	88.082
1234.6	122.524	94.826	1.021	1.036	1.209	-999.25	-999.25	-999.25	88.082
1234.7	122.374	93.735	1.022	1.035	1.204	-999.25	-999.25	-999.25	88.075
1234.8	121.463	92.792	1.026	1.034	1.199	-999.25	-999.25	-999.25	88.07
1234.9	121.114	92.422	1.034	1.036	1.195	-999.25	-999.25	-999.25	88.108
1235	120.93	92.342	1.044	1.039	1.194	-999.25	-999.25	-999.25	88.172
1235.1	120.675	92.604	1.056	1.048	1.197	-999.25	-999.25	-999.25	88.279
1235.2	120.848	92.775	1.071	1.062	1.212	-999.25	-999.25	-999.25	88.398
1235.3	121.297	92.869	1.088	1.08	1.237	-999.25	-999.25	-999.25	88.514
1235.4	122.183	92.793	1.105	1.103	1.283	-999.25	-999.25	-999.25	88.596
1235.5	121.578	92.399	1.123	1.129	1.344	-999.25	-999.25	-999.25	88.65
1235.6	119.927	91.745	1.14	1.156	1.414	-999.25	-999.25	-999.25	88.69
1235.7	116.532	90.464	1.158	1.182	1.482	-999.25	-999.25	-999.25	88.735
1235.8	114.263	89.167	1.175	1.203	1.528	-999.25	-999.25	-999.25	88.823
1235.9	112.693	87.904	1.192	1.221	1.557	-999.25	-999.25	-999.25	88.942
1236	110.823	87.141	1.209	1.234	1.548	-999.25	-999.25	-999.25	89.123
1236.1	110.041	86.885	1.225	1.244	1.528	-999.25	-999.25	-999.25	89.291
1236.2	110.186	87.057	1.239	1.252	1.502	-999.25	-999.25	-999.25	89.444
1236.3	112.245	87.988	1.249	1.257	1.48	-999.25	-999.25	-999.25	89.46
1236.4	112.948	89.044	1.255	1.262	1.462	-999.25	-999.25	-999.25	89.386
1236.5	112.357	90.219	1.257	1.265	1.447	-999.25	-999.25	-999.25	89.226
1236.6	112.698	91.405	1.255	1.265	1.433	-999.25	-999.25	-999.25	88.999
1236.7	112.918	92.505	1.255	1.267	1.418	-999.25	-999.25	-999.25	88.801
1236.8	112.984	93.504	1.255	1.27	1.403	-999.25	-999.25	-999.25	88.639
1236.9	113.018	93.928	1.261	1.281	1.401	-999.25	-999.25	-999.25	88.573
1237	113.635	93.83	1.272	1.296	1.412	-999.25	-999.25	-999.25	88.524
1237.1	115.07	93.051	1.288	1.318	1.444	-999.25	-999.25	-999.25	88.491
1237.2	113.886	91.755	1.311	1.347	1.513	-999.25	-999.25	-999.25	88.434
1237.3	112.249	90.466	1.338	1.378	1.595	-999.25	-999.25	-999.25	88.369
1237.4	110.38	89.297	1.37	1.411	1.69	-999.25	-999.25	-999.25	88.294
1237.5	109.527	88.252	1.405	1.441	1.763	-999.25	-999.25	-999.25	88.212
1237.6	108.563	87.275	1.441	1.47	1.817	-999.25	-999.25	-999.25	88.119
1237.7	106.964	86.395	1.478	1.498	1.841	-999.25	-999.25	-999.25	88.006
1237.8	107.29	85.639	1.512	1.525	1.855	-999.25	-999.25	-999.25	87.894
1237.9	107.537	84.991	1.542	1.551	1.871	-999.25	-999.25	-999.25	87.8
1238	106.25	84.544	1.565	1.573	1.902	-999.25	-999.25	-999.25	87.752
1238.1	105.103	84.209	1.576	1.589	1.941	-999.25	-999.25	-999.25	87.762
1238.2	104.162	83.895	1.579	1.6	1.976	-999.25	-999.25	-999.25	87.794
1238.3	103.768	83.526	1.571	1.601	1.989	-999.25	-999.25	-999.25	87.832
1238.4	102.864	83.056	1.556	1.594	1.966	-999.25	-999.25	-999.25	87.828
1238.5	102.04	82.564	1.538	1.581	1.92	-999.25	-999.25	-999.25	87.8
1238.6	102.622	82.166	1.518	1.56	1.841	-999.25	-999.25	-999.25	87.745
1238.7	103.878	82.001	1.5	1.537	1.757	-999.25	-999.25	-999.25	87.722
1238.8	105.593	81.98	1.483	1.513	1.676	-999.25	-999.25	-999.25	87.728
1238.9	107.979	82.1	1.468	1.491	1.616	-999.25	-999.25	-999.25	87.806
1239	108.667	82.242	1.453	1.472	1.579	-999.25	-999.25	-999.25	87.91
1239.1	108.328	82.432	1.438	1.456	1.559	-999.25	-999.25	-999.25	88.03
1239.2	108.984	83.016	1.421	1.445	1.565	-999.25	-999.25	-999.25	88.124
1239.3	109.758	83.739	1.402	1.434	1.574	-999.25	-999.25	-999.25	88.168
1239.4	110.62	84.569	1.383	1.423	1.585	-999.25	-999.25	-999.25	88.169
1239.5	111.252	85.277	1.367	1.411	1.589	-999.25	-999.25	-999.25	88.071
1239.6	111.017	85.741	1.354	1.4	1.588	-999.25	-999.25	-999.25	87.949
1239.7	109.942	85.971	1.344	1.388	1.582	-999.25	-999.25	-999.25	87.804
1239.8	110.821	85.665	1.342	1.378	1.567	-999.25	-999.25	-999.25	87.706
1239.9	111.807	85.422	1.345	1.37	1.547	-999.25	-999.25	-999.25	87.653
1240	112.881	85.265	1.351	1.365	1.521	-999.25	-999.25	-999.25	87.654
1240.1	110.763	85.475	1.361	1.368	1.498	-999.25	-999.25	-999.25	87.71
1240.2	110.408	85.62	1.372	1.376	1.49	-999.25	-999.25	-999.25	87.763
1240.3	112.885	85.637	1.383	1.391	1.502	-999.25	-999.25	-999.25	87.807
1240.4	114.808	84.572	1.393	1.414	1.563	-999.25	-999.25	-999.25	87.796
1240.5	114.146	83.262	1.403	1.438	1.645	-999.25	-999.25	-999.25	87.75
1240.6	109.085	81.761	1.411	1.46	1.752	-999.25	-999.25	-999.25	87.654
1240.7	107.366	81.287	1.421	1.474	1.835	-999.25	-999.25	-999.25	87.514
1240.8	106.166	81.493	1.431	1.483	1.887	-999.25	-999.25	-999.25	87.372
1240.9	104.714	82.748	1.444	1.485	1.883	-999.25	-999.25	-999.25	87.245
1241	105.38	84.259	1.458	1.487	1.845	-999.25	-999.25	-999.25	87.198
1241.1	106.653	85.489	1.472	1.49	1.804	-999.25	-999.25	-999.25	87.201
1241.2	108.064	85.762	1.485	1.497	1.779	-999.25	-999.25	-999.25	87.289
1241.3	108.803	85.063	1.492	1.504	1.774	-999.25	-999.25	-999.25	87.425
1241.4	109.288	84.12	1.495	1.509	1.777	-999.25	-999.25	-999.25	87.583
1241.5	109.69	83.505	1.491	1.509	1.78	-999.25	-999.25	-999.25	87.756
1241.6	108.757	84.042	1.481	1.505	1.772	-999.25	-999.25	-999.25	87.952
1241.7	107.657	85.207	1.468	1.498	1.758	-999.25	-999.25	-999.25	88.169
1241.8	108.567	86.966	1.454	1.489	1.743	-999.25	-999.25	-999.25	88.442
