DEPTH	GR	LLD	LLS	MLL	NPHI	PEF	RHOB
1477.6	69.6202	0.602	0.647	0.7259	0.32169	3.4944	2.3589
1477.7	71.2914	0.5905	0.6327	0.7169	0.327446	3.578	2.3566
1477.8	72.6859	0.5801	0.6188	0.7055	0.332889	3.6152	2.355
1477.9	73.5836	0.5709	0.6063	0.6915	0.335704	3.6007	2.3535
1478	73.9303	0.563	0.5956	0.678	0.335401	3.5423	2.3511
1478.1	73.8672	0.5561	0.5867	0.6674	0.333516	3.4699	2.3472
1478.2	73.5929	0.5497	0.5794	0.6598	0.332132	3.4264	2.3418
1478.3	73.3266	0.5436	0.5734	0.6542	0.332495	3.4416	2.3352
1478.4	73.3504	0.5374	0.5683	0.6501	0.334615	3.518	2.3278
1478.5	73.8564	0.5314	0.5638	0.6477	0.337694	3.6257	2.3188
1478.6	74.8784	0.5257	0.5594	0.6472	0.340901	3.7263	2.3062
1478.7	76.1917	0.521	0.5546	0.6474	0.343772	3.7972	2.2879
1478.8	77.4624	0.5176	0.5492	0.6451	0.346227	3.8388	2.2633
1478.9	78.5637	0.5161	0.5429	0.6361	0.348166	3.8728	2.2351
1479	79.5202	0.5164	0.5362	0.6187	0.349206	3.9295	2.2088
1479.1	80.4809	0.5186	0.5301	0.5956	0.348696	4.0242	2.1908
1479.2	81.6294	0.5223	0.5259	0.5729	0.345806	4.1317	2.1862
1479.3	82.9844	0.5272	0.5248	0.5577	0.339835	4.1954	2.1969
1479.4	84.3484	0.5328	0.528	0.5552	0.330507	4.1651	2.2221
1479.5	85.2668	0.5388	0.5354	0.5693	0.318253	4.0387	2.2578
1479.6	85.2504	0.545	0.5466	0.6027	0.304159	3.8661	2.2974
1479.7	84.1127	0.5514	0.56	0.6574	0.290046	3.7033	2.334
1479.8	82.2819	0.5582	0.5735	0.731	0.278199	3.5839	2.3612
1479.9	80.687	0.5654	0.5852	0.8123	0.270656	3.5027	2.3753
1480	80.176	0.5729	0.5939	0.8777	0.268285	3.4326	2.3761
1480.1	81.1463	0.5803	0.5994	0.9002	0.270396	3.3454	2.3679
1480.2	83.3144	0.5871	0.6028	0.8733	0.275467	3.2366	2.3568
1480.3	85.7502	0.5928	0.6055	0.8185	0.28211	3.1223	2.3477
1480.4	87.3805	0.597	0.6082	0.7632	0.289834	3.0341	2.3426
1480.5	87.403	0.5997	0.6112	0.723	0.29866	3.0039	2.3404
1480.6	85.6983	0.6012	0.6139	0.7008	0.308273	3.0468	2.3388
1480.7	82.9042	0.6024	0.6156	0.6921	0.317368	3.149	2.336
1480.8	79.9755	0.6039	0.6161	0.6893	0.32473	3.2859	2.332
1480.9	77.6813	0.6065	0.6164	0.6864	0.329469	3.43	2.3284
1481	76.323	0.6107	0.6178	0.6818	0.331592	3.5589	2.327
1481.1	75.7078	0.6165	0.6216	0.6785	0.330978	3.6553	2.3291
1481.2	75.3122	0.6236	0.6286	0.6813	0.327651	3.7134	2.3349
1481.3	74.5543	0.6315	0.6386	0.6942	0.32142	3.7396	2.3437
1481.4	73.268	0.6392	0.6507	0.7186	0.313048	3.7489	2.3537
1481.5	71.7117	0.646	0.6634	0.753	0.303774	3.7488	2.3631
1481.6	70.4072	0.6512	0.6752	0.7935	0.294652	3.7347	2.3703
1481.7	69.7712	0.6545	0.6844	0.8328	0.286643	3.7028	2.3745
1481.8	69.8442	0.6558	0.6902	0.8622	0.280994	3.6552	2.3754
1481.9	70.4023	0.6553	0.692	0.8758	0.278374	3.5834	2.3724
1482	71.1257	0.6535	0.69	0.8731	0.278576	3.4779	2.3656
1482.1	71.7234	0.6509	0.6848	0.8596	0.280549	3.3472	2.3557
1482.2	71.9852	0.6482	0.6774	0.8418	0.283254	3.2168	2.3446
1482.3	71.9706	0.6462	0.6684	0.8225	0.285833	3.1133	2.3342
1482.4	71.9679	0.6452	0.6591	0.8008	0.287955	3.0464	2.3266
1482.5	72.3577	0.6459	0.6507	0.7753	0.289935	3.006	2.3228
1482.6	73.3117	0.6486	0.645	0.7477	0.292587	2.9821	2.3229
1482.7	74.6546	0.6537	0.6437	0.7246	0.296471	2.979	2.3268
1482.8	75.7868	0.6616	0.6482	0.7145	0.301874	3.0193	2.3348
1482.9	76.0843	0.6726	0.6586	0.7241	0.308841	3.1333	2.3466
1483	75.2867	0.6868	0.6746	0.7568	0.317009	3.3341	2.361
1483.1	73.7333	0.7042	0.6948	0.812	0.325395	3.5931	2.3756
1483.2	72.1122	0.7245	0.7177	0.8825	0.33305	3.8427	2.3881
1483.3	71.1307	0.7472	0.7422	0.9547	0.33994	4.009	2.3971
1483.4	71.1238	0.7712	0.7676	1.0141	0.346329	4.0658	2.4026
1483.5	71.9696	0.7953	0.7937	1.0534	0.351515	4.0603	2.4057
1483.6	73.2373	0.8177	0.8197	1.0762	0.354632	4.0698	2.4081
1483.7	74.3978	0.8368	0.8443	1.0911	0.356008	4.1425	2.4111
1483.8	75.0993	0.8516	0.8656	1.1044	0.356222	4.2653	2.415
1483.9	75.3952	0.8612	0.8822	1.1169	0.355937	4.3765	2.4191
1484	75.6123	0.8659	0.893	1.1249	0.355358	4.4278	2.4223
1484.1	75.9351	0.8659	0.8983	1.1231	0.35453	4.4187	2.4239
1484.2	76.3926	0.8619	0.8987	1.1086	0.35334	4.396	2.4236
1484.3	76.9081	0.8547	0.8953	1.0834	0.351824	4.3987	2.4223
1484.4	77.3786	0.8451	0.8892	1.0533	0.350138	4.435	2.4212
1484.5	77.753	0.834	0.8813	1.0245	0.348367	4.4843	2.421
1484.6	78.0432	0.8226	0.8722	1.0005	0.346526	4.5007	2.4216
1484.7	78.3529	0.8124	0.8622	0.982	0.344659	4.4519	2.4218
1484.8	78.973	0.8048	0.8518	0.9673	0.343029	4.3375	2.4201
1484.9	80.1097	0.8012	0.8412	0.9542	0.342021	4.1869	2.4152
1485	81.5409	0.8026	0.8311	0.9406	0.342082	4.047	2.4069
1485.1	82.7929	0.8097	0.8228	0.9257	0.343231	3.9479	2.3961
1485.2	83.5919	0.8226	0.8181	0.9097	0.344408	3.9092	2.3852
1485.3	83.9015	0.8405	0.8193	0.8953	0.343474	3.946	2.3778
1485.4	83.7061	0.8623	0.8285	0.8894	0.339057	4.0632	2.378
1485.5	82.916	0.8861	0.8478	0.9024	0.329678	4.2398	2.3889
1485.6	81.3095	0.9097	0.878	0.9476	0.316122	4.4348	2.4111
1485.7	78.736	0.931	0.9182	1.0403	0.296115	4.5875	2.4416
1485.8	75.3344	0.9485	0.9646	1.1972	0.27588	4.6272	2.4735
1485.9	71.5056	0.9609	1.01	1.4282	0.26236	4.541	2.4981
1486	67.897	0.9679	1.0456	1.7041	0.257226	4.3821	2.5083
1486.1	65.4048	0.9694	1.0636	1.9062	0.262593	4.2255	2.5018
1486.2	64.7611	0.9654	1.0617	1.8854	0.26162	4.129	2.4821
1486.3	66.0283	0.9565	1.0429	1.6632	0.264888	4.1067	2.4558
1486.4	68.5124	0.9431	1.0141	1.3955	0.27573	4.1398	2.4292
1486.5	71.1854	0.9265	0.9818	1.1802	0.301074	4.1963	2.4059
1486.6	73.2355	0.9084	0.9505	1.0354	0.324161	4.2513	2.3874
1486.7	74.3515	0.8909	0.9224	0.9495	0.340891	4.2871	2.374
1486.8	74.7438	0.8763	0.8986	0.9066	0.348615	4.304	2.366
1486.9	74.9135	0.8664	0.8798	0.8929	0.350012	4.3354	2.3638
1487	75.6431	0.8628	0.867	0.898	0.347439	4.4022	2.3682
1487.1	78.0777	0.8663	0.8617	0.9165	0.343172	4.4987	2.38
1487.2	83.1916	0.8772	0.8655	0.9487	0.338247	4.6122	2.3994
1487.3	91.1749	0.8954	0.8799	1.0002	0.332521	4.727	2.4255
1487.4	101.1993	0.92	0.9056	1.0794	0.32535	4.8258	2.4554
1487.5	111.0864	0.95	0.9418	1.1954	0.316328	4.8979	2.4843
1487.6	117.825	0.9835	0.9858	1.354	0.306424	4.9303	2.5059
1487.7	118.8562	1.0183	1.0334	1.5473	0.297964	4.8967	2.5149
1487.8	113.4704	1.0518	1.079	1.7385	0.29365	4.7795	2.5098
1487.9	103.2956	1.0808	1.118	1.8644	0.293825	4.5892	2.4938
1488	91.5611	1.1022	1.1475	1.876	0.29622	4.3567	2.473
1488.1	81.5866	1.1128	1.1666	1.7854	0.297509	4.1335	2.4536
1488.2	75.2776	1.1108	1.1749	1.6491	0.297726	3.9799	2.4387
1488.3	72.6092	1.0958	1.1722	1.5166	0.297926	3.9371	2.4284
1488.4	72.3192	1.0693	1.1583	1.4097	0.298429	4.0049	2.4206
1488.5	72.747	1.0348	1.1335	1.3294	0.2989	4.1571	2.4128
1488.6	72.831	0.9961	1.0998	1.2671	0.299562	4.3448	2.404
1488.7	72.5392	0.957	1.0603	1.2118	0.300705	4.5058	2.3945
1488.8	72.4623	0.9201	1.0187	1.157	0.30304	4.6059	2.3852
1488.9	73.1934	0.8869	0.978	1.1026	0.307363	4.6481	2.3769
1489	74.9091	0.8582	0.9401	1.0527	0.313491	4.6519	2.3707
1489.1	77.1686	0.8338	0.9058	1.0122	0.319496	4.6451	2.367
1489.2	79.1468	0.8133	0.8756	0.9835	0.323416	4.6511	2.3659
1489.3	80.1788	0.7964	0.8497	0.965	0.324512	4.6653	2.3671
1489.4	80.2619	0.7827	0.8282	0.9525	0.323806	4.6631	2.3702
1489.5	79.8315	0.7723	0.811	0.9414	0.322688	4.6241	2.3747
1489.6	79.4547	0.7653	0.7979	0.9299	0.324323	4.5486	2.3802
1489.7	79.6684	0.7622	0.7886	0.9192	0.330437	4.4534	2.3861
1489.8	80.4606	0.7636	0.7827	0.9124	0.339434	4.3724	2.3919
1489.9	81.3414	0.7696	0.7802	0.912	0.348	4.3314	2.3973
1490	81.7177	0.7802	0.7811	0.9173	0.353936	4.3303	2.4026
1490.1	81.2619	0.7949	0.7862	0.9262	0.356735	4.3513	2.4085
1490.2	80.1201	0.8125	0.7962	0.9374	0.356086	4.3604	2.4157
1490.3	78.6382	0.8317	0.8125	0.9536	0.351126	4.3275	2.4246
1490.4	76.9153	0.851	0.8359	0.9833	0.341552	4.2573	2.4343
1490.5	74.7912	0.8688	0.8661	1.0379	0.329045	4.1786	2.443
1490.6	72.1368	0.884	0.9004	1.128	0.317793	4.1234	2.4481
1490.7	69.1695	0.8957	0.9343	1.2568	0.31074	4.1088	2.4482
1490.8	66.3896	0.9035	0.9619	1.4054	0.308568	4.1278	2.444
1490.9	64.6379	0.9071	0.9782	1.5181	0.3097	4.1628	2.4381
1491	64.6579	0.9063	0.9817	1.5255	0.313534	4.1929	2.4338
1491.1	66.5857	0.901	0.9747	1.4183	0.320203	4.2056	2.4335
1491.2	69.79	0.8911	0.9611	1.2598	0.328722	4.1983	2.4376
1491.3	73.1803	0.877	0.9438	1.1144	0.336331	4.1823	2.4445
1491.4	75.8168	0.8595	0.9244	1.0091	0.341006	4.1753	2.4515
1491.5	77.3237	0.8399	0.9034	0.9443	0.342884	4.1873	2.4565
1491.6	77.9624	0.8196	0.8814	0.911	0.344003	4.2127	2.4581
1491.7	78.3533	0.8004	0.8593	0.8982	0.346302	4.2414	2.456
1491.8	79.0265	0.7837	0.8385	0.8961	0.350405	4.2665	2.4507
1491.9	80.1269	0.7705	0.8203	0.8976	0.355466	4.293	2.4432
1492	81.449	0.7613	0.8052	0.8995	0.359856	4.3208	2.4352
1492.1	82.6746	0.7562	0.7936	0.9016	0.361888	4.3499	2.4283
1492.2	83.5511	0.7546	0.7852	0.9048	0.361336	4.3889	2.4237
1492.3	84.0017	0.7558	0.7799	0.909	0.359066	4.4297	2.4211
1492.4	84.0296	0.759	0.7773	0.9133	0.355825	4.4471	2.4195
1492.5	83.6598	0.7636	0.7774	0.9173	0.351897	4.4329	2.4173
1492.6	83.0347	0.7688	0.78	0.9212	0.348156	4.4009	2.4135
1492.7	82.1879	0.7742	0.7848	0.9268	0.346168	4.3846	2.408
1492.8	81.178	0.7798	0.7914	0.9363	0.346495	4.4036	2.4021
1492.9	80.2149	0.7854	0.7993	0.9509	0.348532	4.4532	2.3975
1493	79.4562	0.791	0.8081	0.9698	0.3505	4.5174	2.3963
1493.1	78.9688	0.7964	0.8172	0.9904	0.350724	4.5874	2.3997
1493.2	78.7525	0.8015	0.8262	1.0087	0.348253	4.6575	2.4078
1493.3	78.7237	0.806	0.8343	1.0217	0.342986	4.7013	2.4196
1493.4	78.8472	0.8095	0.8407	1.0287	0.33616	4.7018	2.4331
1493.5	79.1937	0.8116	0.8448	1.0307	0.329833	4.6683	2.446
1493.6	79.8603	0.812	0.8463	1.0292	0.325986	4.6104	2.4564
1493.7	80.7338	0.8108	0.8452	1.0247	0.32562	4.5427	2.4633
1493.8	81.6268	0.8078	0.842	1.0166	0.328199	4.4798	2.4663
1493.9	82.3284	0.8035	0.8374	1.0044	0.331939	4.4298	2.4658
1494	82.5558	0.7981	0.832	0.9888	0.335307	4.3897	2.4627
1494.1	82.2386	0.7921	0.8261	0.9717	0.338148	4.356	2.4582
1494.2	81.5867	0.7859	0.8201	0.9558	0.341237	4.3307	2.4535
1494.3	80.8203	0.7798	0.814	0.9429	0.345205	4.3167	2.4492
1494.4	80.2086	0.7741	0.808	0.9337	0.349986	4.3164	2.4456
1494.5	79.8338	0.7688	0.8024	0.9277	0.35493	4.3212	2.4423
1494.6	79.5417	0.7641	0.7973	0.9235	0.359053	4.3061	2.4387
1494.7	79.1455	0.7599	0.7929	0.9199	0.361121	4.2669	2.4348
1494.8	78.594	0.7561	0.7889	0.9163	0.359005	4.223	2.431
1494.9	78.0589	0.7528	0.7853	0.9126	0.354841	4.2118	2.4283
1495	77.7901	0.7499	0.7819	0.9091	0.349091	4.2539	2.4276
1495.1	77.9109	0.7475	0.7787	0.9066	0.35149	4.3393	2.4292
1495.2	78.3472	0.7455	0.7759	0.9053	0.353729	4.4283	2.4323
1495.3	78.7815	0.7439	0.7735	0.9056	0.353801	4.4865	2.4359
1495.4	78.9636	0.7426	0.7715	0.9073	0.350712	4.5045	2.4385
1495.5	78.8382	0.7415	0.7698	0.91	0.347586	4.4894	2.4395
1495.6	78.5758	0.7406	0.7682	0.9126	0.346147	4.454	2.4389
1495.7	78.477	0.7396	0.7665	0.9143	0.346904	4.4122	2.4376
1495.8	78.6312	0.7384	0.7648	0.9139	0.349202	4.3692	2.4363
1495.9	78.9933	0.737	0.763	0.9112	0.35174	4.3263	2.4354
1496	79.477	0.7352	0.7609	0.9065	0.353421	4.2819	2.4346
1496.1	79.9271	0.7331	0.7586	0.9005	0.354314	4.2409	2.4334
1496.2	80.284	0.7306	0.7558	0.894	0.355394	4.2154	2.4314
1496.3	80.5548	0.7278	0.7529	0.8877	0.357661	4.203	2.4282
1496.4	80.6586	0.7248	0.7499	0.8821	0.361476	4.1874	2.4243
1496.5	80.5034	0.7218	0.7472	0.8774	0.366568	4.159	2.4202
1496.6	80.1064	0.7187	0.7448	0.874	0.372366	4.1382	2.4165
1496.7	79.6681	0.7158	0.7426	0.872	0.378178	4.1524	2.4137
1496.8	79.4782	0.7132	0.7403	0.8714	0.383185	4.2139	2.4118
1496.9	79.6703	0.711	0.7378	0.8717	0.386687	4.31	2.4103
1497	80.1293	0.7092	0.7351	0.8722	0.388457	4.4061	2.409
1497.1	80.5542	0.7078	0.7325	0.872	0.388751	4.4718	2.4074
1497.2	80.7789	0.7068	0.7304	0.8708	0.388036	4.4997	2.4054
1497.3	80.8923	0.7061	0.729	0.8689	0.386771	4.5028	2.4034
1497.4	81.0575	0.7056	0.7284	0.8674	0.385223	4.5083	2.4021
1497.5	81.4751	0.7053	0.7285	0.8671	0.383493	4.5424	2.4021
1497.6	82.2556	0.705	0.7289	0.8687	0.3817	4.6003	2.4036
1497.7	83.1741	0.7049	0.7292	0.8718	0.38002	4.6409	2.4064
1497.8	83.9143	0.7048	0.7293	0.8754	0.378519	4.6288	2.4102
1497.9	84.3272	0.7048	0.7291	0.878	0.377201	4.5684	2.4145
1498	84.5433	0.7047	0.7288	0.8789	0.376112	4.4933	2.4186
1498.1	84.7613	0.7046	0.7284	0.8776	0.375354	4.4379	2.4224
1498.2	84.9036	0.7042	0.7281	0.8749	0.37499	4.4011	2.4256
1498.3	84.6775	0.7037	0.7276	0.872	0.374893	4.3487	2.4279
1498.4	83.8487	0.7029	0.7268	0.8697	0.374768	4.2496	2.4286
1498.5	82.5207	0.7019	0.7258	0.8685	0.374366	4.1058	2.4273
1498.6	81.1624	0.7006	0.7245	0.868	0.373501	3.9471	2.4238
1498.7	80.298	0.6993	0.7231	0.8676	0.371886	3.8234	2.4187
1498.8	80.114	0.6981	0.7217	0.8665	0.369389	3.7844	2.4133
1498.9	80.5484	0.6971	0.7205	0.8642	0.366239	3.8511	2.4089
1499	81.1622	0.6963	0.7195	0.8609	0.362875	4.003	2.4064
1499.1	81.5619	0.6958	0.7185	0.8575	0.35975	4.1874	2.4063
1499.2	81.6769	0.6956	0.7177	0.855	0.357048	4.3412	2.4081
1499.3	81.7608	0.6955	0.717	0.854	0.354514	4.4226	2.4113
1499.4	82.1057	0.6956	0.7166	0.8549	0.351651	4.4329	2.4152
1499.5	82.7358	0.6958	0.7167	0.8571	0.348066	4.3992	2.4193
1499.6	83.4001	0.6961	0.7171	0.86	0.343867	4.3579	2.4231
1499.7	83.8402	0.6963	0.7177	0.8627	0.339839	4.3384	2.4264
1499.8	83.8316	0.6966	0.7182	0.8649	0.33712	4.3517	2.429
1499.9	83.4455	0.6967	0.7185	0.8664	0.336486	4.3898	2.431
1500	82.8329	0.6969	0.7186	0.8673	0.338035	4.4355	2.4325
1500.1	82.156	0.6969	0.7187	0.8676	0.341	4.4741	2.434
1500.2	81.5734	0.6969	0.7188	0.8673	0.344312	4.4972	2.4355
1500.3	81.0841	0.6968	0.7189	0.8664	0.347058	4.4938	2.4368
1500.4	80.6073	0.6966	0.7191	0.8651	0.348492	4.4503	2.4372
1500.5	80.2039	0.6965	0.7194	0.8639	0.34842	4.3644	2.4365
1500.6	80.0722	0.6963	0.7197	0.8634	0.347468	4.2651	2.4346
1500.7	80.3932	0.6961	0.7199	0.8641	0.346353	4.1858	2.4316
1500.8	81.0939	0.696	0.72	0.8658	0.345452	4.1427	2.4282
1500.9	81.9889	0.6961	0.7201	0.8677	0.344923	4.1348	2.4248
1501	82.8261	0.6962	0.7202	0.8688	0.344707	4.1527	2.4218
1501.1	83.3997	0.6965	0.7202	0.8686	0.344532	4.1885	2.4194
1501.2	83.6204	0.6968	0.7203	0.867	0.344221	4.2364	2.4178
1501.3	83.549	0.6972	0.7205	0.8648	0.344059	4.2891	2.417
1501.4	83.1911	0.6977	0.7206	0.8631	0.34455	4.3434	2.4171
1501.5	82.627	0.6981	0.7206	0.8628	0.345905	4.3921	2.4178
1501.6	81.9575	0.6985	0.7208	0.8642	0.347783	4.4237	2.4187
1501.7	81.3363	0.6988	0.7212	0.8669	0.34968	4.4308	2.4198
1501.8	80.9709	0.6991	0.7218	0.8705	0.351322	4.4277	2.4213
1501.9	80.9699	0.6992	0.7226	0.8741	0.352627	4.4399	2.4236
1502	81.1718	0.6993	0.7233	0.877	0.353508	4.4753	2.4269
1502.1	81.2779	0.6991	0.7237	0.8791	0.353942	4.5252	2.4312
1502.2	81.012	0.6988	0.7238	0.8802	0.354179	4.5678	2.4356
1502.3	80.2665	0.6983	0.7235	0.8804	0.354693	4.5743	2.4393
1502.4	79.2218	0.6976	0.7228	0.8797	0.355888	4.5246	2.4414
1502.5	78.3129	0.6967	0.7219	0.8782	0.357872	4.4211	2.4415
1502.6	77.9296	0.6957	0.7209	0.8759	0.360411	4.2928	2.4401
1502.7	78.1635	0.6944	0.7198	0.8729	0.363003	4.1758	2.4382
1502.8	78.934	0.693	0.7187	0.8698	0.365324	4.0928	2.4365
1502.9	79.9959	0.6914	0.7177	0.8671	0.367255	4.0526	2.4361
1503	80.9872	0.6898	0.7167	0.8651	0.368814	4.0544	2.4371
1503.1	81.539	0.6883	0.7155	0.8638	0.370049	4.0937	2.4392
1503.2	81.4132	0.6871	0.714	0.8625	0.37085	4.1488	2.4417
1503.3	80.672	0.6863	0.7121	0.8606	0.370813	4.1843	2.4435
1503.4	79.6201	0.6861	0.7099	0.8574	0.369599	4.1844	2.4441
1503.5	78.6662	0.6865	0.7077	0.8532	0.367328	4.1565	2.4434
1503.6	78.0305	0.6876	0.706	0.8484	0.364423	4.1166	2.4421
1503.7	77.7148	0.6893	0.7053	0.8449	0.361409	4.0824	2.4411
1503.8	77.5005	0.6917	0.7059	0.8444	0.358506	4.0656	2.441
1503.9	77.1522	0.6946	0.7082	0.8485	0.355833	4.0664	2.4421
1504	76.6106	0.698	0.7118	0.8578	0.353595	4.0698	2.4438
1504.1	76.0766	0.7021	0.7165	0.8716	0.351785	4.0619	2.4452
1504.2	75.7426	0.7069	0.7217	0.8879	0.350192	4.0337	2.4453
1504.3	75.7674	0.7123	0.7274	0.9039	0.348716	4.0008	2.4439
1504.4	76.1086	0.7185	0.7335	0.9179	0.347597	3.996	2.4412
1504.5	76.6252	0.7253	0.7402	0.9294	0.347096	4.0289	2.4377
1504.6	77.2294	0.7325	0.7475	0.9398	0.347377	4.0833	2.4341
1504.7	77.8773	0.7398	0.7553	0.9507	0.348323	4.1317	2.4303
1504.8	78.4973	0.7468	0.7633	0.9626	0.349701	4.1462	2.4262
1504.9	78.9597	0.7533	0.7711	0.9745	0.35123	4.1175	2.4217
1505	79.1602	0.7591	0.7787	0.9852	0.35239	4.0642	2.4171
1505.1	79.0069	0.7641	0.7863	0.9941	0.352478	4.0213	2.4129
1505.2	78.4879	0.7684	0.794	1.0025	0.350925	4.0229	2.4097
1505.3	77.7048	0.7724	0.8012	1.0118	0.347718	4.09	2.4076
1505.4	76.7304	0.7764	0.8073	1.0219	0.343447	4.2115	2.4061
1505.5	75.569	0.7809	0.8118	1.0304	0.3392	4.3523	2.4048
1505.6	74.3657	0.7864	0.8147	1.0334	0.336094	4.4807	2.4038
1505.7	73.3114	0.793	0.8167	1.0296	0.334664	4.5669	2.4034
1505.8	72.6145	0.8008	0.8192	1.0221	0.334573	4.5949	2.4047
1505.9	72.4029	0.8098	0.8237	1.017	0.334801	4.5771	2.4081
1506	72.5912	0.8196	0.8308	1.0204	0.334282	4.5452	2.414
1506.1	72.7848	0.8295	0.8407	1.0354	0.332518	4.5327	2.4218
1506.2	72.5732	0.839	0.8529	1.0613	0.329662	4.553	2.4314
1506.3	71.8626	0.8473	0.8667	1.0956	0.326024	4.6061	2.4423
1506.4	70.8146	0.854	0.8811	1.1348	0.321754	4.6777	2.4538
1506.5	69.619	0.8587	0.8948	1.1769	0.317042	4.7441	2.4641
1506.6	68.317	0.8615	0.9062	1.2184	0.312483	4.7745	2.4709
1506.7	66.9025	0.8624	0.9137	1.2513	0.309194	4.7432	2.4718
1506.8	65.5188	0.8616	0.9159	1.2624	0.30838	4.652	2.4658
1506.9	64.4812	0.8592	0.9127	1.2412	0.310674	4.5263	2.4541
1507	64.0766	0.8555	0.9052	1.1902	0.315719	4.3966	2.4393
1507.1	64.3527	0.8506	0.8953	1.1248	0.322227	4.2858	2.4249
1507.2	65.196	0.8449	0.8848	1.0628	0.328416	4.21	2.4133
1507.3	66.3517	0.8384	0.8749	1.0158	0.332959	4.1819	2.4055
1507.4	67.4303	0.8317	0.8661	0.9873	0.335512	4.198	2.4013
1507.5	68.2233	0.825	0.8586	0.9756	0.336563	4.2358	2.4002
1507.6	68.8079	0.819	0.8526	0.9768	0.336838	4.2734	2.4011
1507.7	69.3362	0.8138	0.8482	0.9869	0.336789	4.3014	2.4035
1507.8	69.8619	0.8098	0.8455	1.003	0.33669	4.3188	2.4067
1507.9	70.2234	0.8068	0.8442	1.0224	0.336636	4.3229	2.41
1508	70.255	0.8047	0.8437	1.0419	0.33645	4.3176	2.413
1508.1	69.9378	0.8031	0.8431	1.0574	0.335947	4.3072	2.415
1508.2	69.3221	0.8016	0.8418	1.0651	0.335414	4.2962	2.4153
1508.3	68.5064	0.7998	0.8392	1.0639	0.335526	4.2888	2.4135
1508.4	67.6287	0.7977	0.8355	1.0548	0.336689	4.2828	2.4098
1508.5	66.8969	0.7951	0.8307	1.0405	0.338532	4.2763	2.4047
1508.6	66.5087	0.7924	0.8254	1.0237	0.340285	4.2656	2.399
1508.7	66.5859	0.7898	0.82	1.0071	0.34165	4.242	2.3938
1508.8	67.1805	0.788	0.8152	0.9925	0.342678	4.2082	2.3901
1508.9	68.1699	0.7873	0.8116	0.9814	0.343056	4.1872	2.3884
1509	69.3194	0.7884	0.8096	0.9748	0.342209	4.2025	2.3886
1509.1	70.4472	0.7915	0.8095	0.9733	0.339753	4.2534	2.3905
1509.2	71.3969	0.7969	0.812	0.9775	0.335836	4.3059	2.3939
1509.3	72.093	0.8045	0.8172	0.9885	0.331104	4.3243	2.3988
1509.4	72.4493	0.8142	0.8256	1.0082	0.326135	4.2895	2.4053
1509.5	72.3364	0.8256	0.8372	1.0385	0.32137	4.2187	2.4128
1509.6	71.7913	0.8383	0.8515	1.0807	0.317296	4.1487	2.4206
1509.7	71.0677	0.8514	0.8678	1.1329	0.314299	4.1171	2.4277
1509.8	70.5151	0.8638	0.8852	1.189	0.312425	4.142	2.4334
1509.9	70.3356	0.8748	0.9024	1.2405	0.311429	4.2033	2.4379
1510	70.5591	0.8832	0.9184	1.2793	0.311089	4.2549	2.4418
1510.1	70.9463	0.8885	0.9322	1.3018	0.311451	4.2698	2.4454
1510.2	71.0587	0.8904	0.9426	1.3088	0.312555	4.2493	2.4483
1510.3	70.6084	0.8888	0.9483	1.3017	0.314075	4.2056	2.4495
1510.4	69.7887	0.8838	0.9483	1.2798	0.315499	4.1515	2.4474
1510.5	69.031	0.8758	0.9424	1.2421	0.316641	4.097	2.4417
1510.6	68.7285	0.8653	0.9318	1.1911	0.317235	4.0429	2.4332
1510.7	68.9526	0.8531	0.9179	1.1348	0.31664	4.0014	2.4239
1510.8	69.5027	0.8398	0.9024	1.0837	0.314249	3.9949	2.4157
1510.9	70.0024	0.8261	0.8861	1.0447	0.309923	4.0434	2.4095
1511	70.3088	0.8127	0.8695	1.0189	0.304718	4.1489	2.4049
1511.1	70.3899	0.8003	0.853	1.0027	0.300656	4.293	2.4014
1511.2	70.3517	0.7892	0.8375	0.9908	0.299593	4.4318	2.3987
1511.3	70.3971	0.78	0.8241	0.9794	0.302129	4.5154	2.3972
1511.4	70.5357	0.7727	0.8136	0.9686	0.307401	4.5197	2.3977
1511.5	70.4259	0.7677	0.8065	0.9621	0.313707	4.4528	2.4004
1511.6	69.7009	0.7648	0.8023	0.9634	0.319022	4.3461	2.4048
1511.7	68.2868	0.7638	0.8	0.973	0.322081	4.2372	2.4096
1511.8	66.639	0.7643	0.7988	0.9872	0.322847	4.1451	2.4134
1511.9	65.4711	0.7658	0.7981	0.9993	0.322132	4.0732	2.4161
1512	65.3608	0.7679	0.7979	1.0038	0.320969	4.0246	2.4186
1512.1	66.3439	0.7701	0.7984	1.0002	0.319989	4.0028	2.4223
1512.2	67.9267	0.7721	0.7998	0.9927	0.319108	3.9955	2.4279
1512.3	69.3163	0.7735	0.8019	0.9871	0.317604	3.9742	2.4345
1512.4	69.9102	0.7737	0.804	0.9874	0.315307	3.9165	2.4405
1512.5	69.7173	0.7723	0.8052	0.993	0.313472	3.8174	2.4442
1512.6	69.1785	0.7688	0.8046	0.9995	0.313998	3.6995	2.4447
1512.7	68.8901	0.7628	0.802	1.0014	0.317812	3.5949	2.4422
1512.8	69.2543	0.7539	0.7971	0.9947	0.324083	3.5343	2.4375
1512.9	70.2442	0.7424	0.7904	0.9789	0.330882	3.5326	2.4318
1513	71.5557	0.7289	0.782	0.957	0.337061	3.5783	2.4254
1513.1	72.8642	0.7142	0.7719	0.9332	0.342091	3.647	2.4186
