DEPTH	BHC	DCOR	GR	LLD	LLS	MLL	NPHI	PEF	RHOB	SP
181.25	178.7268	0.004	56.924	-999.25	-999.25	-999.25	0.513886	-999.25	-999.25	-55.1387
181.5	179.6517	0.005	57.3817	-999.25	-999.25	-999.25	0.49296	-999.25	-999.25	-55.0505
181.75	181.7335	-0.00332	56.2804	-999.25	-999.25	-999.25	0.50176	-999.25	-999.25	-54.3247
182	183.5686	-0.009993	57.3481	-999.25	-999.25	-999.25	0.529074	-999.25	-999.25	-53.8531
182.25	184.3091	-0.01102	58.7592	-999.25	-999.25	-999.25	0.54808	-999.25	-999.25	-53.3815
182.5	184.4768	-0.00898	59.3048	-999.25	-999.25	-999.25	0.5153	-999.25	-999.25	-53.3581
182.75	183.4904	-0.00596	60.5489	-999.25	-999.25	-999.25	0.51704	-999.25	-999.25	-53.1238
183	183.0265	0	62.2321	-999.25	-999.25	-999.25	0.523673	-999.25	-999.25	-52.8895
183.25	181.694	0.00904	59.8839	-999.25	-999.25	-999.25	0.5267	-999.25	-999.25	-53.013
183.5	180.7644	0.014007	56.1024	-999.25	-999.25	-999.25	0.536993	-999.25	-999.25	-53.4212
183.75	179.8348	0.010287	53.4635	-999.25	-999.25	-999.25	0.541387	-999.25	-999.25	-53.6409
184	179.7909	0.01036	57.565	-999.25	-999.25	-999.25	0.52632	-999.25	-999.25	-53.7715
184.25	179.3679	0.015027	60.1703	-999.25	-999.25	-999.25	0.524047	-999.25	-999.25	-53.7713
184.5	180.6236	0.01492	60.2402	-999.25	-999.25	-999.25	0.54188	-999.25	-999.25	-53.0495
184.75	182.7553	0.012227	60.4214	-999.25	-999.25	-999.25	0.550693	-999.25	-999.25	-52.7275
185	184.2633	0.004093	59.202	-999.25	-999.25	-999.25	0.54804	-999.25	-999.25	-52.7267
185.25	184.2144	0.011	55.2382	-999.25	-999.25	-999.25	0.54284	-999.25	-999.25	-52.4739
185.5	183.9581	0.01404	53.2426	-999.25	-999.25	-999.25	0.53504	-999.25	-999.25	-52.373
185.75	183.6916	0.015987	53.1879	-999.25	-999.25	-999.25	0.54004	-999.25	-999.25	-52.4718
186	183.5765	0.01636	56.2382	-999.25	-999.25	-999.25	0.54232	-999.25	-999.25	-52.5705
186.25	184.3111	0.02004	57.2753	-999.25	-999.25	-999.25	0.52108	-999.25	-999.25	-51.8147
186.5	184.8361	0.01004	57.6974	-999.25	-999.25	-999.25	0.50992	-999.25	-999.25	-50.7295
186.75	184.1132	0.0062	58.1384	-999.25	-999.25	-999.25	0.50536	-999.25	-999.25	-50.6724
187	183.9177	0.002613	58.9606	-999.25	-999.25	-999.25	0.508347	-999.25	-999.25	-48.8485
187.25	183.9216	0.001027	60.7714	-999.25	-999.25	-999.25	0.512867	-999.25	-999.25	-48.8474
187.5	184.9144	0.003	61.84	-999.25	-999.25	-999.25	0.49212	-999.25	-999.25	-47.0044
187.75	188.875	0.005	62.798	-999.25	-999.25	-999.25	0.493013	-999.25	-999.25	-46.1775
188	188.8786	0.008	64.4676	-999.25	-999.25	-999.25	0.543307	-999.25	-999.25	-46.1724
188.25	189.6958	0.00732	64.1889	-999.25	-999.25	-999.25	0.58436	-999.25	-999.25	-43.777
188.5	190.5919	0	61.934	-999.25	-999.25	-999.25	0.52644	-999.25	-999.25	-42.8285
188.75	190.6317	0.001	61.3942	-999.25	-999.25	-999.25	0.46604	-999.25	-999.25	-42.499
189	190.0395	0.00236	57.0777	-999.25	-999.25	-999.25	0.47988	-999.25	-999.25	-41.5363
189.25	189.1759	0.01004	58.1585	-999.25	-999.25	-999.25	0.512013	-999.25	-999.25	-41.6607
189.5	188.8864	0.017067	60.1514	-999.25	-999.25	-999.25	0.540933	-999.25	-999.25	-42.2217
189.75	188.1544	0.019533	60.7947	-999.25	-999.25	-999.25	0.51356	-999.25	-999.25	-43.5289
190	187.9268	0.022	62.246	-999.25	-999.25	-999.25	0.48184	-999.25	-999.25	-44.3135
190.25	185.9096	0.02504	62.94	-999.25	-999.25	-999.25	0.47404	-999.25	-999.25	-44.2588
190.5	183.8924	0.03072	57.6301	-999.25	-999.25	-999.25	0.48176	-999.25	-999.25	-44.6515
190.75	183.0011	0.04108	57.6036	-999.25	-999.25	-999.25	0.49316	-999.25	-999.25	-44.3081
191	182.6154	0.05312	57.9691	-999.25	-999.25	-999.25	0.510067	-999.25	-999.25	-43.6815
191.25	182.3117	0.06676	58.3248	-999.25	-999.25	-999.25	0.51772	-999.25	-999.25	-43.6006
191.5	182.4481	0.070267	56.4037	-999.25	-999.25	-999.25	0.507613	-999.25	-999.25	-44.4488
191.75	182.63	0.053907	57.747	-999.25	-999.25	-999.25	0.506173	-999.25	-999.25	-45.8237
192	181.5974	0.04088	61.6255	-999.25	-999.25	-999.25	0.53328	-999.25	-999.25	-46.8659
192.25	180.8446	0.037347	62.5381	-999.25	-999.25	-999.25	0.539334	-999.25	-999.25	-47.9081
192.5	179.5742	0.027	57.4024	-999.25	-999.25	-999.25	0.505547	-999.25	-999.25	-47.6135
192.75	178.1458	0.02292	52.7457	-999.25	-999.25	-999.25	0.46792	-999.25	-999.25	-49.2327
193	176.0607	0.012613	52.7692	-999.25	-999.25	-999.25	0.47924	-999.25	-999.25	-50.8741
193.25	174.277	0.01	52.8037	-999.25	-999.25	-999.25	0.511093	-999.25	-999.25	-50.8631
193.5	174.0458	0.01068	52.3627	-999.25	-999.25	-999.25	0.50576	-999.25	-999.25	-50.9331
193.75	173.8982	0.010613	53.4915	-999.25	-999.25	-999.25	0.500773	-999.25	-999.25	-50.832
194	173.9939	0.004	55.466	-999.25	-999.25	-999.25	0.5384	-999.25	-999.25	-50.6771
194.25	174.7193	0.00604	56.216	-999.25	-999.25	-999.25	0.585	-999.25	-999.25	-50.6513
194.5	175.1982	0.007693	58.2254	-999.25	-999.25	-999.25	0.587334	-999.25	-999.25	-50.4617
194.75	175.5233	0.005013	59.6435	-999.25	-999.25	-999.25	0.49488	-999.25	-999.25	-50.2721
195	176.4407	0.00192	59.7296	-999.25	-999.25	-999.25	0.486	-999.25	-999.25	-50.249
195.25	177.1649	-0.000347	60.1119	-999.25	-999.25	-999.25	0.50908	-999.25	-999.25	-49.6201
195.5	177.9723	-0.000973	63.8173	-999.25	-999.25	-999.25	0.49472	-999.25	-999.25	-49.6185
195.75	178.1894	0.001	64.4552	-999.25	-999.25	-999.25	0.47196	-999.25	-999.25	-48.2214
196	177.275	0.007	56.8125	-999.25	-999.25	-999.25	0.464347	-999.25	-999.25	-47.6211
196.25	176.8653	0.009027	56.4821	-999.25	-999.25	-999.25	0.465973	-999.25	-999.25	-47.6137
196.5	176.833	0.01032	58.0342	-999.25	-999.25	-999.25	0.45856	-999.25	-999.25	-46.0009
196.75	176.4311	0.009573	58.2546	-999.25	-999.25	-999.25	0.439653	-999.25	-999.25	-45.4602
197	176.1695	0.004973	54.9948	-999.25	-999.25	-999.25	0.4482	-999.25	-999.25	-44.0471
197.25	175.8362	0.003	54.8522	-999.25	-999.25	-999.25	0.47048	-999.25	-999.25	-43.8363
197.5	176.2973	0.004693	55.3562	-999.25	-999.25	-999.25	0.48304	-999.25	-999.25	-42.7541
197.75	179.2212	0.006013	55.7842	-999.25	-999.25	-999.25	0.480933	-999.25	-999.25	-42.7499
198	182.1451	0.007	55.2156	-999.25	-999.25	-999.25	0.47668	-999.25	-999.25	-42.7361
198.25	182.3228	0.005227	56.1345	-999.25	-999.25	-999.25	0.479347	-999.25	-999.25	-42.616
198.5	184.2582	-0.005	56.8614	-999.25	-999.25	-999.25	0.481027	-999.25	-999.25	-42.3971
198.75	186.1935	-0.00432	58.1008	-999.25	-999.25	-999.25	0.4898	-999.25	-999.25	-42.4325
199	186.3765	-0.001613	58.4795	-999.25	-999.25	-999.25	0.50712	-999.25	-999.25	-42.3375
199.25	187.1776	0.001013	55.645	-999.25	-999.25	-999.25	0.517893	-999.25	-999.25	-44.0961
199.5	187.2861	0.00336	55.8612	-999.25	-999.25	-999.25	0.50932	-999.25	-999.25	-43.4222
199.75	187.1312	0.004693	54.7137	-999.25	-999.25	-999.25	0.514387	-999.25	-999.25	-52.7281
200	186.4182	0.005129	54.4552	-999.25	-999.25	-999.25	0.4988	-999.25	-999.25	-52.7104
200.25	185.4465	0.005564	57.0822	-999.25	-999.25	-999.25	0.47856	-999.25	-999.25	-48.1356
200.5	185.2182	0.006	60.5176	-999.25	-999.25	-999.25	0.489853	-999.25	-999.25	-46.6011
200.75	184.7551	0.005987	62.3749	-999.25	-999.25	-999.25	0.515186	-999.25	-999.25	-46.3137
201	184.2834	0.00568	62.492	-999.25	-999.25	-999.25	0.5358	-999.25	-999.25	-47.4844
201.25	183.674	0.004693	58.87	-999.25	-999.25	-999.25	0.537067	-999.25	-999.25	-48.6551
201.5	182.9358	0.00596	59.0305	-999.25	-999.25	-999.25	0.543733	-999.25	-999.25	-48.3848
201.75	181.0741	0.00436	57.7517	-999.25	-999.25	-999.25	0.48796	-999.25	-999.25	-49.7049
202	180.2653	-0.001	59.6751	-999.25	-999.25	-999.25	0.501333	-999.25	-999.25	-51.0251
202.25	177.8721	0.000013	59.587	-999.25	-999.25	-999.25	0.559147	-999.25	-999.25	-50.7721
202.5	176.6508	0.00236	55.8851	-999.25	-999.25	-999.25	0.55436	-999.25	-999.25	-52.3982
202.75	176.1402	0.004347	53.8824	-999.25	-999.25	-999.25	0.49572	-999.25	-999.25	-53.6917
203	175.1417	0.001	54.575	-999.25	-999.25	-999.25	0.469093	-999.25	-999.25	-53.6874
203.25	175.693	0.00168	55.2675	-999.25	-999.25	-999.25	0.48212	-999.25	-999.25	-53.8236
203.5	175.9456	0.002	55.96	-999.25	-999.25	-999.25	0.49104	-999.25	-999.25	-53.9597
203.75	175.7506	0.003013	55.9627	-999.25	-999.25	-999.25	0.49404	-999.25	-999.25	-53.9619
204	177.0628	0.004	56.3963	-999.25	-999.25	-999.25	0.4902	-999.25	-999.25	-54.4138
204.25	178.8029	0.003	56.2465	-999.25	-999.25	-999.25	0.493427	-999.25	-999.25	-54.8657
204.5	179.5897	0.004	54.2858	-999.25	-999.25	-999.25	0.507027	-999.25	-999.25	-54.8655
204.75	177.5965	0.00672	54.1994	-999.25	-999.25	-999.25	0.50968	-999.25	-999.25	-54.9578
205	177.1352	0.008347	56.3508	-999.25	-999.25	-999.25	0.511613	-999.25	-999.25	-55.0077
205.25	176.6695	0.010053	55.5631	-999.25	-999.25	-999.25	0.491213	-999.25	-999.25	-54.9802
205.5	174.954	0.01536	55.8294	-999.25	-999.25	-999.25	0.47504	-999.25	-999.25	-54.7917
205.75	174.0509	0.020387	56.3796	-999.25	-999.25	-999.25	0.45624	-999.25	-999.25	-54.7633
206	173.9412	0.024987	54.502	-999.25	-999.25	-999.25	0.50824	-999.25	-999.25	-55.2887
206.25	173.1006	0.01788	53.5273	-999.25	-999.25	-999.25	0.5328	-999.25	-999.25	-55.2751
206.5	172.2984	0.01096	52.5679	-999.25	-999.25	-999.25	0.524081	-999.25	-999.25	-55.8637
206.75	172.3087	0.00898	55.9636	-999.25	-999.25	-999.25	0.501347	-999.25	-999.25	-55.8635
207	172.3645	0.007	57.0276	-999.25	-999.25	-999.25	0.54468	-999.25	-999.25	-55.9351
207.25	172.5116	0.006307	56.7278	-999.25	-999.25	-999.25	0.56204	-999.25	-999.25	-55.9757
207.5	171.3216	0.004653	57.487	-999.25	-999.25	-999.25	0.53876	-999.25	-999.25	-55.9757
207.75	171.6342	0.003	62.9231	-999.25	-999.25	-999.25	0.53052	-999.25	-999.25	-55.8082
208	176.2009	0.004347	62.647	-999.25	-999.25	-999.25	0.573026	-999.25	-999.25	-55.7694
208.25	177.8352	0.005	60.866	-999.25	-999.25	-999.25	0.565053	-999.25	-999.25	-55.7307
208.5	176.685	0.00432	60.6613	-999.25	-999.25	-999.25	0.557081	-999.25	-999.25	-55.6695
208.75	176.2093	0.004	62.0877	-999.25	-999.25	-999.25	0.506507	-999.25	-999.25	-54.9627
209	180.6539	0.00396	66.2057	-999.25	-999.25	-999.25	0.550401	-999.25	-999.25	-54.96
209.25	185.0984	0.002687	69.1877	-999.25	-999.25	-999.25	0.57824	-999.25	-999.25	-53.6785
209.5	186.8628	-0.003473	70.476	-999.25	-999.25	-999.25	0.584587	-999.25	-999.25	-53.1021
209.75	188.7915	-0.00616	57.052	-999.25	-999.25	-999.25	0.57412	-999.25	-999.25	-51.9387
210	189.8511	-0.014	54.1048	-999.25	-999.25	-999.25	0.583433	-999.25	-999.25	-51.8261
210.25	190.5569	-0.015	49.5464	-999.25	-999.25	-999.25	0.533227	-999.25	-999.25	-51.2817
210.5	190.4431	-0.01494	51.6279	-999.25	-999.25	-999.25	0.508621	-999.25	-999.25	-51.1011
210.75	189.8632	-0.008567	53.7302	-999.25	-999.25	-999.25	0.55342	-999.25	-999.25	-50.7512
211	189.4165	-0.000587	54.1021	-999.25	-999.25	-999.25	0.567587	-999.25	-999.25	-50.9425
211.25	189.3401	0.00602	55.1505	-999.25	-999.25	-999.25	0.51278	-999.25	-999.25	-51.8377
211.5	187.2754	0.007	57.5241	-999.25	-999.25	-999.25	0.499253	-999.25	-999.25	-51.46
211.75	186.0765	0.009	59.2157	-999.25	-999.25	-999.25	0.503533	-999.25	-999.25	-51.0686
212	185.2917	0.00902	58.8143	-999.25	-999.25	-999.25	0.51502	-999.25	-999.25	-51.818
212.25	185.4899	0.010687	59.247	-999.25	-999.25	-999.25	0.510507	-999.25	-999.25	-52.9077
212.5	186.4756	0.012353	60.2176	-999.25	-999.25	-999.25	0.520886	-999.25	-999.25	-52.3757
212.75	187.9907	0.01394	60.3121	-999.25	-999.25	-999.25	0.49104	-999.25	-999.25	-51.5777
213	189.4038	0.011	59.8019	-999.25	-999.25	-999.25	0.503987	-999.25	-999.25	-51.4301
213.25	189.9034	0.01712	59.1597	-999.25	-999.25	-999.25	0.516413	-999.25	-999.25	-51.3453
213.5	189.3428	0.02614	61.218	-999.25	-999.25	-999.25	0.50616	-999.25	-999.25	-51.1129
213.75	187.2104	0.033687	63.368	-999.25	-999.25	-999.25	0.516747	-999.25	-999.25	-50.8806
214	185.9342	0.032174	62.8761	-999.25	-999.25	-999.25	0.51294	-999.25	-999.25	-50.6483
214.25	186.2348	0.01382	61.3369	-999.25	-999.25	-999.25	0.51212	-999.25	-999.25	-50.6281
214.5	185.3406	0.001567	61.2133	-999.25	-999.25	-999.25	0.4974	-999.25	-999.25	-50.5742
214.75	184.0737	0.002	57.9312	-999.25	-999.25	-999.25	0.476593	-999.25	-999.25	-50.5203
215	183.82	0.00304	52.4815	-999.25	-999.25	-999.25	0.4942	-999.25	-999.25	-50.451
215.25	183.7217	0.007747	51.8099	-999.25	-999.25	-999.25	0.49164	-999.25	-999.25	-50.9566
215.5	183.8882	0.011	52.7888	-999.25	-999.25	-999.25	0.466874	-999.25	-999.25	-51.4623
215.75	184.5253	0.01486	56.0007	-999.25	-999.25	-999.25	0.458361	-999.25	-999.25	-51.4258
216	185.7806	0.004567	56.6072	-999.25	-999.25	-999.25	0.48836	-999.25	-999.25	-51.657
216.25	186.9829	0.004	57.71	-999.25	-999.25	-999.25	0.513653	-999.25	-999.25	-51.8883
216.5	187.6941	0.005	58.7654	-999.25	-999.25	-999.25	0.53808	-999.25	-999.25	-51.78
216.75	187.7943	-0.00118	56.4713	-999.25	-999.25	-999.25	0.53788	-999.25	-999.25	-52.5056
217	187.6937	-0.00512	56.5048	-999.25	-999.25	-999.25	0.517054	-999.25	-999.25	-53.2313
217.25	187.532	-0.00896	59.9597	-999.25	-999.25	-999.25	0.50214	-999.25	-999.25	-53.228
217.5	185.4663	-0.00082	61.8353	-999.25	-999.25	-999.25	0.493207	-999.25	-999.25	-53.6562
217.75	184.7385	0.007473	60.2781	-999.25	-999.25	-999.25	0.491653	-999.25	-999.25	-53.9086
218	185.0364	0.01492	54.247	-999.25	-999.25	-999.25	0.51482	-999.25	-999.25	-54.3095
218.25	178.1794	0.011	52.5996	-999.25	-999.25	-999.25	0.49982	-999.25	-999.25	-54.7104
218.5	176.1764	0.010234	54.3783	-999.25	-999.25	-999.25	0.499413	-999.25	-999.25	-55.1113
218.75	175.0855	0.00904	57.7307	-999.25	-999.25	-999.25	0.50388	-999.25	-999.25	-55.0849
219	174.3466	0.01306	59.4319	-999.25	-999.25	-999.25	0.47534	-999.25	-999.25	-55.2706
219.25	174.1475	0.011707	59.6348	-999.25	-999.25	-999.25	0.45224	-999.25	-999.25	-55.4563
219.5	174.9033	0.01088	58.4556	-999.25	-999.25	-999.25	0.47518	-999.25	-999.25	-55.2352
219.75	176.2875	0.006373	59.3796	-999.25	-999.25	-999.25	0.487433	-999.25	-999.25	-54.2513
220	177.5393	0.003353	59.1017	-999.25	-999.25	-999.25	0.493473	-999.25	-999.25	-54.2351
220.25	178.7372	0.00104	52.9799	-999.25	-999.25	-999.25	0.479699	-999.25	-999.25	-54.4532
220.5	180.2797	-0.001807	55.687	-999.25	-999.25	-999.25	0.471867	-999.25	-999.25	-54.6713
220.75	181.7166	-0.003766	56.8146	-999.25	-999.25	-999.25	0.521366	-999.25	-999.25	-54.6976
221	183.4024	-0.00292	56.9652	-999.25	-999.25	-999.25	0.551619	-999.25	-999.25	-54.7713
221.25	184.0605	0.004433	59.7448	-999.25	-999.25	-999.25	0.52064	-999.25	-999.25	-54.7019
221.5	184.823	0.00894	64.7224	-999.25	-999.25	-999.25	0.519413	-999.25	-999.25	-54.4835
221.75	185.7124	0.00792	67.0831	-999.25	-999.25	-999.25	0.50918	-999.25	-999.25	-54.2651
222	186.1506	0.004687	68.1862	-999.25	-999.25	-999.25	0.502893	-999.25	-999.25	-54.0467
222.25	186.5016	0.006413	65.8658	-999.25	-999.25	-999.25	0.48806	-999.25	-999.25	-53.8283
222.5	186.6207	0.017321	61.5232	-999.25	-999.25	-999.25	0.4819	-999.25	-999.25	-53.7487
222.75	186.2691	0.0433	59.5124	-999.25	-999.25	-999.25	0.478373	-999.25	-999.25	-53.4645
223	182.4008	0.05906	59.8723	-999.25	-999.25	-999.25	0.48712	-999.25	-999.25	-53.1803
223.25	182.4057	0.05472	60.8694	-999.25	-999.25	-999.25	0.4971	-999.25	-999.25	-53.1097
223.5	182.2762	0.035507	62.0998	-999.25	-999.25	-999.25	0.50406	-999.25	-999.25	-53.5213
223.75	180.6316	0.023054	61.8759	-999.25	-999.25	-999.25	0.518946	-999.25	-999.25	-53.4425
224	179.3708	0.01406	59.5078	-999.25	-999.25	-999.25	0.5391	-999.25	-999.25	-54.5832
224.25	179.1793	0.01906	58.5641	-999.25	-999.25	-999.25	0.53576	-999.25	-999.25	-55.2713
224.5	179.1	0.029766	56.633	-999.25	-999.25	-999.25	0.532	-999.25	-999.25	-55.6009
224.75	179.3115	0.03912	56.3481	-999.25	-999.25	-999.25	0.53202	-999.25	-999.25	-55.5995
225	172.7361	0.046373	61.1182	-999.25	-999.25	-999.25	0.53506	-999.25	-999.25	-55.7341
225.25	179.9086	0.043347	62.8664	-999.25	-999.25	-999.25	0.535868	-999.25	-999.25	-55.7619
225.5	179.787	0.02692	61.1052	-999.25	-999.25	-999.25	0.525339	-999.25	-999.25	-55.2849
225.75	178.5533	0.018193	53.7718	-999.25	-999.25	-999.25	0.48476	-999.25	-999.25	-54.0043
226	172.8088	0.012413	54.2447	-999.25	-999.25	-999.25	0.499719	-999.25	-999.25	-53.326
226.25	162.9787	0.01916	55.2262	-999.25	-999.25	-999.25	0.551321	-999.25	-999.25	-51.745
226.5	161.5206	0.030433	53.0291	-999.25	-999.25	-999.25	0.563567	-999.25	-999.25	-47.4309
226.75	157.9955	0.03294	51.9051	-999.25	-999.25	-999.25	0.51764	-999.25	-999.25	-45.9069
227	152.4211	0.02704	52.1277	-999.25	-999.25	-999.25	0.45378	-999.25	-999.25	-45.2106
227.25	151.4052	0.025567	50.0441	-999.25	-999.25	-999.25	0.429267	-999.25	-999.25	-40.9909
227.5	149.8032	0.021353	55.1246	-999.25	-999.25	-999.25	0.434533	-999.25	-999.25	-39.508
227.75	149.0824	0.023	59.165	-999.25	-999.25	-999.25	0.44404	-999.25	-999.25	-36.8669
228	148.7851	0.019567	61.2054	-999.25	-999.25	-999.25	0.45218	-999.25	-999.25	-36.766
228.25	146.9161	0.019527	50.8454	-999.25	-999.25	-999.25	0.471473	-999.25	-999.25	-35.1119
228.5	145.9773	0.01206	48.801	-999.25	-999.25	-999.25	0.48002	-999.25	-999.25	-35.1074
228.75	150.3128	0.018433	48.7049	-999.25	-999.25	-999.25	0.465893	-999.25	-999.25	-34.1944
229	154.4175	0.03124	52.7999	-999.25	-999.25	-999.25	0.444234	-999.25	-999.25	-33.8789
229.25	152.5566	0.05004	56.9311	-999.25	-999.25	-999.25	0.453621	-999.25	-999.25	-33.8097
229.5	149.2639	0.05818	56.4571	-999.25	-999.25	-999.25	0.499107	-999.25	-999.25	-32.4789
229.75	148.9115	0.031234	50.906	-999.25	-999.25	-999.25	0.522653	-999.25	-999.25	-32.3733
230	152.6285	0.02	49.5752	-999.25	-999.25	-999.25	0.526798	-999.25	-999.25	-31.6217
230.25	153.1198	0.02206	50.8743	-999.25	-999.25	-999.25	0.469373	-999.25	-999.25	-31.5035
230.5	147.9299	0.02394	51.0489	-999.25	-999.25	-999.25	0.483826	-999.25	-999.25	-31.3276
230.75	154.2199	0.01006	53.8105	-999.25	-999.25	-999.25	0.504241	-999.25	-999.25	-35.9847
231	172.7534	0.006133	55.7692	-999.25	-999.25	-999.25	0.523553	-999.25	-999.25	-40.6419
231.25	173.8818	0.002233	56.512	-999.25	-999.25	-999.25	0.53088	-999.25	-999.25	-41.4502
231.5	176.3758	0.001156	58.9229	-999.25	-999.25	-999.25	0.51608	-999.25	-999.25	-43.2063
231.75	175.9169	0.000078	58.2563	-999.25	-999.25	-999.25	0.52206	-999.25	-999.25	-45.0793
232	177.4176	-0.001	56.769	-999.25	-999.25	-999.25	0.511886	-999.25	-999.25	-45.9574
232.25	179.9416	-0.0005	58.794	-999.25	-999.25	-999.25	0.53206	-999.25	-999.25	-47.5685
232.5	180.6103	0	57.7358	-999.25	-999.25	-999.25	0.52882	-999.25	-999.25	-47.3933
232.75	181.2524	0.001	57.2607	-999.25	-999.25	-999.25	0.500341	-999.25	-999.25	-47.3219
233	182.4616	0.00102	57.4417	-999.25	-999.25	-999.25	0.46814	-999.25	-999.25	-47.3202
233.25	183.8269	-0.00006	55.6372	-999.25	-999.25	-999.25	0.485987	-999.25	-999.25	-47.0672
233.5	184.3827	-0.000711	55.9101	-999.25	-999.25	-999.25	0.499423	-999.25	-999.25	-46.9419
233.75	185.4009	-0.006107	56.1998	-999.25	-999.25	-999.25	0.51032	-999.25	-999.25	-45.9429
234	187.4096	-0.01	55.4638	-999.25	-999.25	-999.25	0.53032	-999.25	-999.25	-45.8562
234.25	188.3567	-0.00892	54.433	-999.25	-999.25	-999.25	0.54416	-999.25	-999.25	-45.165
234.5	188.6953	-0.001893	54.6448	-999.25	-999.25	-999.25	0.528813	-999.25	-999.25	-45.5325
234.75	188.1584	0.003387	61.8739	-999.25	-999.25	-999.25	0.517147	-999.25	-999.25	-46.2325
235	187.752	0.00364	65.3681	-999.25	-999.25	-999.25	0.516	-999.25	-999.25	-46.3095
235.25	187.9819	0.003947	66.0413	-999.25	-999.25	-999.25	0.516973	-999.25	-999.25	-46.5405
235.5	188.5486	0.002693	63.411	-999.25	-999.25	-999.25	0.514613	-999.25	-999.25	-46.5252
235.75	189.0507	0.001347	59.2626	-999.25	-999.25	-999.25	0.52528	-999.25	-999.25	-45.8749
236	189.5682	0	61.6595	-999.25	-999.25	-999.25	0.560533	-999.25	-999.25	-45.2245
236.25	187.1093	0.000693	64.5144	-999.25	-999.25	-999.25	0.550187	-999.25	-999.25	-45.2037
236.5	177.8446	0.001	65.1127	-999.25	-999.25	-999.25	0.540559	-999.25	-999.25	-45.1265
236.75	177.8296	0.003133	61.0439	-999.25	-999.25	-999.25	0.497133	-999.25	-999.25	-44.89
237	173.4141	0.01008	56.975	-999.25	-999.25	-999.25	0.509627	-999.25	-999.25	-46.2975
237.25	171.1551	0.01156	56.9988	-999.25	-999.25	-999.25	0.51768	-999.25	-999.25	-46.3453
237.5	172.6607	0.00728	56.4009	-999.25	-999.25	-999.25	0.501826	-999.25	-999.25	-46.4375
237.75	177.7376	0.003	61.4089	-999.25	-999.25	-999.25	0.554186	-999.25	-999.25	-46.3536
238	180.4106	0.002	64.6856	-999.25	-999.25	-999.25	0.571999	-999.25	-999.25	-46.0225
238.25	182.6004	0.001027	62.9471	-999.25	-999.25	-999.25	0.519494	-999.25	-999.25	-45.5569
238.5	183.6165	0.002693	57.0878	-999.25	-999.25	-999.25	0.500307	-999.25	-999.25	-44.6301
238.75	180.8427	0.00852	55.3521	-999.25	-999.25	-999.25	0.50104	-999.25	-999.25	-43.8485
239	180.947	0.013213	56.8469	-999.25	-999.25	-999.25	0.493947	-999.25	-999.25	-43.807
239.25	178.754	0.02724	55.4695	-999.25	-999.25	-999.25	0.476747	-999.25	-999.25	-43.2775
239.5	176.4986	0.0428	50.7128	-999.25	-999.25	-999.25	0.44048	-999.25	-999.25	-43.2577
239.75	170.8292	0.046053	51.6895	-999.25	-999.25	-999.25	0.45032	-999.25	-999.25	-43.396
240	170.719	0.040374	53.9374	-999.25	-999.25	-999.25	0.466853	-999.25	-999.25	-43.5342
240.25	171.0107	0.03368	55.7441	-999.25	-999.25	-999.25	0.44444	-999.25	-999.25	-43.6725
240.5	170.3528	0.026787	54.9932	-999.25	-999.25	-999.25	0.460133	-999.25	-999.25	-43.6163
240.75	171.2558	0.021773	53.9009	-999.25	-999.25	-999.25	0.468467	-999.25	-999.25	-43.5039
241	171.9614	0.0064	52.6588	-999.25	-999.25	-999.25	0.45384	-999.25	-999.25	-43.3915
241.25	172.4019	-0.0003	53.2047	-999.25	-999.25	-999.25	0.461293	-999.25	-999.25	-43.2668
241.5	172.3725	-0.007	55.9553	-999.25	-999.25	-999.25	0.474773	-999.25	-999.25	-44.0445
241.75	172.6267	0.001	56.5958	-999.25	-999.25	-999.25	0.472679	-999.25	-999.25	-44.0505
242	173.0418	0.001133	52.9212	-999.25	-999.25	-999.25	0.455267	-999.25	-999.25	-44.0651
242.25	173.0135	0.006	53.6536	-999.25	-999.25	-999.25	0.46708	-999.25	-999.25	-43.4876
242.5	172.9637	0.00636	51.2804	-999.25	-999.25	-999.25	0.46812	-999.25	-999.25	-43.2422
242.75	173.4375	0.008	47.073	-999.25	-999.25	-999.25	0.463867	-999.25	-999.25	-43.1055
243	176.0011	0.009387	47.9854	-999.25	-999.25	-999.25	0.459693	-999.25	-999.25	-43.8303
243.25	178.6362	0.00344	49.7841	-999.25	-999.25	-999.25	0.47324	-999.25	-999.25	-44.9093
243.5	179.8509	0.00472	52.2097	-999.25	-999.25	-999.25	0.481027	-999.25	-999.25	-46.3009
243.75	179.2827	0.006	53.0383	-999.25	-999.25	-999.25	0.474373	-999.25	-999.25	-46.9327
244	180.8187	0.00592	52.8117	-999.25	-999.25	-999.25	0.46772	-999.25	-999.25	-47.2367
244.25	182.313	0.004893	55.7491	-999.25	-999.25	-999.25	0.49756	-999.25	-999.25	-47.5193
244.5	181.9995	0.001693	57.7666	-999.25	-999.25	-999.25	0.53256	-999.25	-999.25	-47.7262
244.75	179.9828	0.002795	54.9959	-999.25	-999.25	-999.25	0.55624	-999.25	-999.25	-48.7784
245	178.2233	0.003898	52.5421	-999.25	-999.25	-999.25	0.566974	-999.25	-999.25	-49.3934
