DEPTH	CLI	DCOR	GR	LLD	LLS	MLL	NPHI	PEF	RHOB	SP
1057	8.5258	0.010982	81.1722	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1057.25	8.5493	0.011421	80.1372	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1057.5	8.5792	0.012287	78.8303	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1057.75	8.6107	0.013261	77.4553	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1058	8.7495	0.026529	78.43	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1058.25	8.8586	0.044531	80.5378	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1058.5	8.7416	0.069147	84.8228	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1058.75	8.6948	0.085684	87.4518	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1059	8.648	0.069944	83.4645	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1059.25	8.6573	0.056911	83.9883	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1059.5	8.6728	0.045683	87.5183	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1059.75	8.6527	0.044715	86.8223	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1060	8.609	0.050585	83.31	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1060.25	8.5815	0.051231	82.37	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1060.5	8.554	0.051877	81.43	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1060.75	8.5465	0.028817	70.26	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1061	8.5427	0.005757	59.09	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1061.25	8.539	0.00208	57.7838	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1061.5	8.5468	-0.001651	57.012	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1061.75	8.5663	-0.005464	57.042	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1062	8.5683	-0.007643	58.0197	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1062.25	8.5439	-0.007369	60.4196	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1062.5	8.6106	-0.001703	65.4109	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1062.75	8.7001	0.005313	71.0509	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1063	8.7535	0.016739	79.15	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1063.25	8.7858	0.026772	86.0329	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1063.5	8.7698	0.026832	85.5979	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1063.75	8.7539	0.025747	85.6314	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1064	8.7384	0.020089	87.5364	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1064.25	8.7309	0.018821	89.1376	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1064.5	8.7553	0.035089	89.525	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1064.75	8.7605	0.047031	88.7048	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1065	8.753	0.05609	87.0798	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1065.25	8.6971	0.05508	87.1576	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1065.5	8.609	0.04736	88.37	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1065.75	8.597	0.0292	86.4	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1066	8.593	0.01104	84.43	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1066.25	8.589	0.009948	86.215	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1066.5	8.585	0.008857	88	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1066.75	8.6	0.026132	85.4564	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1067	8.598	0.038518	84.7678	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1067.25	8.5705	0.043568	86.8628	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1067.5	8.6047	0.047133	87.6976	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1067.75	8.7316	0.048472	86.6414	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1068	8.657	0.043091	83.6827	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1068.25	8.532	0.036029	80.2477	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1068.5	8.679	0.031959	84.655	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1068.75	8.869	0.03234	89.706	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1069	8.959	0.047506	89.486	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1069.25	9.0239	0.059992	89.285	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1069.5	8.9884	0.061764	89.16	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1069.75	8.9512	0.06242	89.8107	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1070	8.9075	0.058615	93.5605	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1070.25	8.869	0.057901	95.7711	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1070.5	8.834	0.059246	96.9561	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1070.75	8.9168	0.050137	94.0547	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1071	9.078	0.034062	88.43	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1071.25	9.0075	0.035951	88.775	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1071.5	8.937	0.03784	89.12	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1071.75	8.8883	0.031149	90.9949	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1072	8.8386	0.025185	92.082	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1072.25	8.7876	0.020311	91.987	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1072.5	8.7274	0.020701	90.5183	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1072.75	8.6534	0.028989	86.9883	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1073	8.5758	0.029069	83.5729	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1073.25	8.4926	0.016832	80.3293	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1073.5	8.4728	0.008284	78.4323	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1073.75	8.4688	0.000659	76.8723	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1074	8.4685	0.001349	76.87	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1074.25	8.4683	0.003938	76.142	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1074.5	8.468	0.0058	70.957	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1074.75	8.5374	0.007229	69.3273	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1075	8.8843	0.00693	81.9015	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1075.25	9.1541	0.008184	86.1439	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1075.5	9.3726	0.010474	84.8339	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1075.75	9.4132	0.019398	84.9461	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1076	9.3352	0.032744	86.0061	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1076.25	9.3216	0.039548	87.1576	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1076.5	9.351	0.041993	88.37	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1076.75	9.0345	0.033044	89.84	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1077	8.718	0.024095	91.31	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1077.25	8.9136	0.027597	91.1163	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1077.5	8.981	0.028959	91.2999	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1077.75	8.856	0.027109	92.0499	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1078	8.7733	0.025487	91.6702	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1078.25	8.7539	0.024208	89.5954	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1078.5	8.7936	0.02902	94.0268	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1078.75	8.8481	0.035357	100.0868	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1079	8.8154	0.031255	99.7284	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1079.25	8.7609	0.02454	97.7634	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1079.5	8.746	0.021516	96.06	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1079.75	8.7357	0.021917	94.0994	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1080	8.7042	0.03231	90.8494	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1080.25	8.7044	0.039202	88.9381	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1080.5	8.8313	0.032108	92.3754	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1080.75	8.8961	0.031144	90.2994	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1081	8.9196	0.034265	84.5494	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1081.25	8.809	0.029945	81.0986	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1081.5	8.609	0.020666	79.18	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1081.75	8.6205	0.018708	81.18	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1082	8.632	0.01675	81.8467	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1082.25	8.636	0.015319	82.5133	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1082.5	8.64	0.013888	83.18	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1082.75	8.7037	0.022551	84.9799	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1083	8.7748	0.026913	84.8223	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1083.25	8.8568	0.02482	81.7273	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1083.5	8.9392	0.02233	81.3221	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1083.75	9.0224	0.019245	84.9531	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1084	9.0734	0.023014	83.8804	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1084.25	9.1164	0.028498	81.6304	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1084.5	9.148	0.027303	80.555	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1084.75	9.1749	0.023977	79.949	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1085	9.1944	0.01882	80.044	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1085.25	9.2116	0.01686	80.2011	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1085.5	9.2196	0.027674	80.6061	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1085.75	9.269	0.035426	80.6022	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1086	9.484	0.030945	78.9648	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1086.25	9.5769	0.032952	79.3602	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1086.5	9.5884	0.039283	81.1102	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1086.75	9.6106	0.040639	81.2249	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1087	9.64	0.038679	80.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1087.25	9.601	0.040674	86.185	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1087.5	9.562	0.042668	92.12	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1087.75	9.557	0.041172	86.2641	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1088	9.5555	0.039217	84.5855	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1088.25	9.554	0.036574	89.1756	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1088.5	9.5432	0.035933	90.0185	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1088.75	9.5162	0.038295	85.2385	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1089	9.492	0.041612	84.5418	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1089.25	9.472	0.046361	89.9728	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1089.5	9.44	0.058904	90.1602	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1089.75	9.405	0.073396	89.0352	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1090	9.32	0.082619	85.995	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1090.25	9.2435	0.082568	84.244	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1090.5	9.251	0.050738	89.559	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1090.75	9.2502	0.02389	94.1466	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1091	9.2165	0.016942	95.8277	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1091.25	9.2357	0.018256	97.2681	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1091.5	9.2902	0.025076	98.5481	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1091.75	9.3564	0.02503	99.303	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1092	9.4304	0.020409	99.708	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1092.25	9.4452	0.024077	99.1687	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1092.5	9.46	0.033271	98	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1092.75	9.4485	0.033978	94.78	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1093	9.437	0.034686	91.56	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1093.25	9.3639	0.033489	91.9475	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1093.5	9.3466	0.034229	91.1443	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1093.75	9.4131	0.037876	88.5543	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1094	9.4547	0.04743	87.4049	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1094.25	9.4591	0.065845	88.4173	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1094.5	9.4572	0.079448	87.8442	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1094.75	9.4537	0.091847	86.8742	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1095	9.4534	0.090956	84.4565	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1095.25	9.453	0.086738	81.6765	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1095.5	9.5075	0.081416	81.995	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1095.75	9.5581	0.075692	82.7949	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1096	9.5386	0.069462	82.4199	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1096.25	9.5338	0.063049	82.2839	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1096.5	9.5875	0.055906	83.1026	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1096.75	9.6816	0.059066	83.526	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1097	9.8026	0.069092	83.686	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1097.25	9.7164	0.072995	84.8751	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1097.5	9.492	0.072818	86.75	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1097.75	9.523	0.050071	85.435	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1098	9.554	0.027324	84.12	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1098.25	9.484	0.037755	84.245	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1098.5	9.414	0.048187	84.37	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1098.75	9.2771	0.042879	88.551	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1099	9.1824	0.035704	90.2602	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1099.25	9.1509	0.025727	88.2602	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1099.5	9.1068	0.021136	87.3099	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1099.75	9.0436	0.02463	87.9349	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1100	9.0154	0.030297	82.5853	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1100.25	8.9959	0.036507	75.7403	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1100.5	8.949	0.042762	83.09	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1100.75	8.9275	0.046346	91.3966	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1101	8.906	0.039219	89.3316	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1101.25	8.9279	0.034178	86.0474	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1101.5	9.0374	0.03747	77.8924	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1101.75	9.2148	0.039135	72.7312	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1102	9.6636	0.0343	79.5308	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1102.25	9.6414	0.026012	84.6294	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1102.5	9.3054	0.015424	88.5944	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1102.75	9.2382	0.013796	89.6887	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1103	9.171	0.01814	88.87	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1103.25	9.2805	0.027057	93.715	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1103.5	9.39	0.035974	98.56	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1103.75	9.4925	0.040676	94.5727	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1104	9.5274	0.043015	91.8801	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1104.25	9.4609	0.041806	91.1301	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1104.5	9.4132	0.035611	91.3938	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1104.75	9.3937	0.021932	93.1788	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1105	9.4602	0.013863	92.8579	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1105.25	9.6558	0.014214	89.3769	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1105.5	9.853	0.018962	93.2469	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1105.75	10.0505	0.024812	98.9569	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1106	10.05	0.039443	96.485	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1106.25	9.9816	0.05131	92.6888	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1106.5	9.8396	0.043345	91.7838	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1106.75	9.727	0.037837	91.2789	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1107	9.732	0.042142	92.3726	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1107.25	9.7247	0.036891	93.6351	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1107.5	9.7092	0.025272	95.0101	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1107.75	9.7123	0.021356	95.653	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1108	9.7278	0.022574	95.808	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1108.25	9.7017	0.038996	95.839	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1108.5	9.648	0.065549	95.87	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1108.75	9.6285	0.062244	95.56	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1109	9.609	0.05894	95.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1109.25	9.5159	0.045429	94.5063	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1109.5	9.4508	0.035598	93.8221	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1109.75	9.4278	0.031287	93.2271	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1110	9.4237	0.032264	93.3848	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1110.25	9.4481	0.041173	94.6723	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1110.5	9.553	0.046356	97.3574	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1110.75	9.678	0.050607	100.3924	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1111	9.731	0.057933	96.1732	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1111.25	9.766	0.066028	90.1382	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1111.5	9.824	0.055186	90.745	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1111.75	9.8757	0.041152	92.4849	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1112	9.8792	0.033298	92.1099	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1112.25	9.8918	0.031268	91.6611	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1112.5	9.9405	0.052511	90.9174	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1112.75	9.9555	0.073523	91.4841	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1113	9.948	0.094379	92.9241	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1113.25	9.8044	0.094025	94.8351	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1113.5	9.57	0.079535	97.06	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1113.75	9.574	0.052309	92.59	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1114	9.578	0.025084	88.12	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1114.25	9.523	0.016968	94.31	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1114.5	9.468	0.008852	100.5	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1114.75	9.5561	0.009355	96.1253	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1115	9.5826	0.012493	93.8999	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1115.25	9.609	0.019587	94.8999	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1115.5	9.6013	0.02153	96.0148	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1115.75	9.5819	0.015743	97.3023	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1116	9.5748	0.018482	93.1851	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1116.25	9.5708	0.023354	87.7151	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1116.5	9.562	0.026877	90.9	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1116.75	9.558	0.029579	95.6495	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1117	9.554	0.030346	97.9945	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1117.25	9.5446	0.02969	99.1693	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1117.5	9.4976	0.023351	95.6693	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1117.75	9.4571	0.018908	93.5269	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1118	9.4427	0.022038	96.8079	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1118.25	9.3293	0.024557	94.5194	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1118.5	9.1498	0.026668	88.5194	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1118.75	9.075	0.021054	87.0801	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1119	9.07	0.010292	88.68	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1119.25	9.2495	0.011641	88.745	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1119.5	9.429	0.01299	88.81	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1119.75	9.644	0.013824	86.8539	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1120	9.7824	0.012998	85.4681	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1120.25	9.8059	0.009681	84.9381	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1120.5	9.831	0.008919	86.6075	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1120.75	9.8585	0.011991	91.5775	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1121	9.8633	0.018398	93.0904	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1121.25	9.8339	0.029807	89.4157	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
1121.5	9.8124	0.039394	90.6075	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25
