DEPTH	BHC	CLI	DCOR	GR	LLD	LLS	MLL	NPHI	PEF	RHOB	SP
1715	67.4829	9.6654	0.008051	61.67	10.4495	12.553	17.62	0.099099	4.5418	2.6181	-143.4
1715.125	69.7123	9.6654	0.008051	71.1348	9.1426	9.8917	11.8061	0.099099	4.5418	2.6181	-142.2747
1715.25	71.4732	9.6963	0.007736	77.848	8.1428	8.0837	8.25	0.111773	4.1447	2.6198	-141.2997
1715.375	72.5324	9.75	0.005739	80.4405	7.6028	7.5534	8.0753	0.125429	3.716	2.6198	-140.5497
1715.5	73.5916	9.75	0.005739	83.033	7.0628	7.0232	7.9005	0.125429	3.716	2.62	-139.7997
1715.625	74.6507	9.75	0.005739	85.6255	6.5228	6.4929	7.7258	0.125429	3.716	2.62	-139.0497
1715.75	75.4193	9.781	0.003247	87.1099	6.1731	6.1452	7.5252	0.131962	3.6215	2.6128	-138.4374
1715.875	75.7527	9.7887	0.000755	86.935	6.1084	6.0709	7.2858	0.138495	3.527	2.6128	-138.0311
1716	76.086	9.7887	0.000755	86.76	6.0437	5.9965	7.0464	0.138495	3.527	2.6056	-137.6249
1716.125	76.1711	9.7887	0.000755	86.2511	6.0184	5.9839	6.9291	0.138495	3.527	2.6056	-137.2449
1716.25	75.2643	9.7965	0.002706	84.4086	6.1501	6.2184	7.2991	0.126936	3.6782	2.6117	-136.9699
1716.375	74.3575	9.8043	0.003841	82.5661	6.2819	6.4529	7.6691	0.120531	3.7768	2.6117	-136.6949
1716.5	73.4508	9.8043	0.003841	80.7236	6.4136	6.6874	8.0391	0.120531	3.7768	2.612	-136.4199
1716.625	72.6111	9.8043	0.003841	79.0229	6.5826	6.9781	8.441	0.120531	3.7768	2.612	-136.2188
1716.75	72.0396	9.812	0.00375	77.8886	6.9	7.4931	8.9707	0.121858	3.7963	2.6034	-136.3125
1716.875	71.4682	9.8198	0.003319	76.7543	7.2175	8.008	9.5003	0.117042	3.8884	2.6034	-136.4063
1717	70.8967	9.8198	0.003319	75.62	7.535	8.523	10.03	0.117042	3.8884	2.6055	-136.5
1717.125	70.4776	9.8198	0.003319	73.01	7.9362	8.7612	10.155	0.117042	3.8884	2.6055	-136.575
1717.25	70.0585	9.8393	0.002379	70.4	8.3375	8.9995	10.28	0.103009	4.0894	2.6236	-136.65
1717.375	69.6394	9.8627	0.007255	67.79	8.7388	9.2378	10.405	0.090467	4.3067	2.6236	-136.725
1717.5	69.2203	9.8627	0.007255	65.18	9.14	9.476	10.53	0.090467	4.3067	2.6377	-136.8
1717.625	68.5116	9.8627	0.007255	63.375	8.646	9.5872	11.8425	0.090467	4.3067	2.6377	-136.9
1717.75	67.803	9.8921	0.02086	61.57	8.152	9.6985	13.155	0.080163	4.5486	2.6457	-137
1717.875	67.0943	9.92	0.031054	59.765	7.658	9.8097	14.4675	0.091114	4.3707	2.6457	-137.1
1718	66.3856	9.92	0.031054	57.96	7.164	9.921	15.78	0.091114	4.3707	2.637	-137.2
1718.125	70.9288	9.92	0.031054	69.6905	6.429	8.3295	12.6005	0.091114	4.3707	2.637	-136.9188
1718.25	75.472	9.9475	0.040394	81.4211	5.6941	6.7381	9.421	0.107385	4.0877	2.6242	-136.6375
1718.375	80.0151	9.9765	0.063155	93.1516	4.9591	5.1466	6.2415	0.184616	3.8365	2.6242	-136.3563
1718.5	82.3081	9.9765	0.063155	99.2991	4.6722	4.5709	5.1785	0.184616	3.8365	2.5336	-136.18
1718.625	84.0378	9.9765	0.063155	104.0491	4.4975	4.2494	4.6453	0.184616	3.8365	2.5336	-136.03
1718.75	85.7676	9.9953	0.077945	108.7991	4.3227	3.9279	4.112	0.251264	3.6139	2.4601	-135.88
1718.875	87.4973	9.9718	0.047464	113.5491	4.148	3.6064	3.5788	0.214672	3.4734	2.4601	-135.73
1719	86.0382	9.9718	0.047464	115.7996	4.0403	3.8439	4.1633	0.214672	3.4734	2.5328	-135.8
1719.125	83.7809	9.9718	0.047464	117.4245	3.9493	4.2214	5.0276	0.214672	3.4734	2.5328	-135.925
1719.25	81.5236	9.9687	0.021106	119.0494	3.8584	4.5989	5.8919	0.189094	3.4467	2.5792	-136.05
1719.375	80.7798	9.9655	0.011219	119.715	3.9124	4.72	6.1595	0.207519	3.8748	2.5792	-136.0251
1719.5	81.0465	9.9655	0.011219	119.74	4.0631	4.67	6.0285	0.207519	3.8748	2.5206	-135.9001
1719.625	81.3132	9.9655	0.011219	119.765	4.2139	4.62	5.8975	0.207519	3.8748	2.5206	-135.7751
1719.75	81.5799	9.9624	0.009081	119.79	4.3646	4.57	5.7665	0.221026	3.923	2.5108	-135.6501
1719.875	82.1837	9.9593	0.012108	121.3369	4.4076	4.5772	5.8165	0.231257	3.718	2.5108	-135.5063
1720	83.0125	9.9593	0.012108	123.9	4.3785	4.6225	5.9875	0.231257	3.718	2.5334	-135.35
1720.125	83.8414	9.9593	0.012108	126.4631	4.3494	4.6678	6.1585	0.231257	3.718	2.5334	-135.1937
1720.25	84.2866	9.9561	0.009194	127.96	4.3066	4.668	6.2286	0.231956	3.5511	2.5435	-135.09
1720.375	84.157	9.953	0.002321	127.86	4.2431	4.6005	6.1476	0.226303	3.4096	2.5435	-135.065
1720.5	84.0275	9.953	0.002321	127.76	4.1796	4.533	6.0666	0.226303	3.4096	2.5452	-135.04
1720.625	83.8979	9.953	0.002321	127.66	4.1161	4.4655	5.9856	0.226303	3.4096	2.5452	-135.015
1720.75	84.2779	9.9676	0.003048	128.5109	4.067	4.3712	5.8267	0.229552	3.2754	2.5448	-134.8999
1720.875	85.4209	9.992	0.008839	130.7859	4.0395	4.237	5.5512	0.238731	3.146	2.5448	-134.6499
1721	86.5639	9.992	0.008839	133.0609	4.012	4.1027	5.2757	0.238731	3.146	2.5429	-134.3999
1721.125	87.7069	9.992	0.008839	135.3359	3.9845	3.9685	5.0002	0.238731	3.146	2.5429	-134.1499
1721.25	88.2474	9.902	0.01063	139.7403	4.0223	3.9498	4.8962	0.253333	3.5075	2.539	-134.0125
1721.375	87.8854	9.8795	0.01242	147.3336	4.1579	4.1042	5.049	0.267935	3.869	2.539	-134.0438
1721.5	87.5235	9.8795	0.01242	154.9268	4.2935	4.2585	5.2018	0.267935	3.869	2.535	-134.075
1721.625	86.8344	9.8795	0.01242	158.5776	4.4155	4.4608	5.5103	0.267935	3.869	2.535	-134.085
1721.75	84.8379	9.857	0.007261	146.4776	4.4827	4.8546	6.4408	0.204239	3.9421	2.5079	-134.01
1721.875	82.8415	9.8345	0.004609	134.3776	4.55	5.2483	7.3713	0.1883	3.8496	2.5079	-133.935
1722	80.845	9.8345	0.004609	122.2776	4.6172	5.6421	8.3018	0.1883	3.8496	2.4985	-133.86
1722.125	80.1921	9.8345	0.004609	114.5768	4.6734	5.8922	8.8402	0.1883	3.8496	2.4985	-133.7562
1722.25	84.9067	9.812	0.005722	124.4512	4.6856	5.5685	7.8125	0.244025	3.5086	2.5156	-133.5375
1722.375	89.6213	9.8177	0.005532	134.3256	4.6978	5.2447	6.7847	0.267299	3.4432	2.5156	-133.3187
1722.5	94.3359	9.8177	0.005532	144.2	4.71	4.921	5.757	0.267299	3.4432	2.5205	-133.1
1722.625	90.6935	9.8177	0.005532	137.275	4.72	4.8147	5.5295	0.267299	3.4432	2.5205	-133.275
1722.75	87.0511	9.8321	0.003388	130.35	4.73	4.7085	5.302	0.241876	3.7913	2.5074	-133.45
1722.875	83.4088	9.8258	0.000832	123.425	4.74	4.6023	5.0745	0.20561	3.8226	2.5074	-133.625
1723	79.7664	9.8258	0.000832	116.5	4.75	4.496	4.847	0.20561	3.8226	2.5368	-133.8
1723.125	78.4616	9.8258	0.000832	109.3317	4.8269	4.9732	6.1641	0.20561	3.8226	2.5368	-134.5812
1723.25	77.1567	9.8143	-0.001828	102.1634	4.9037	5.4503	7.4812	0.166631	3.7746	2.5768	-135.3624
1723.375	75.8519	9.8132	-0.000114	94.9951	4.9806	5.9275	8.7983	0.159535	3.4003	2.5768	-136.1436
1723.5	76.1087	9.8132	-0.000114	94.6337	4.9866	5.9956	8.7801	0.159535	3.4003	2.5758	-136.24
1723.625	76.7564	9.8132	-0.000114	95.9762	4.9749	5.9614	8.4276	0.159535	3.4003	2.5758	-136.165
1723.75	77.4041	9.812	0.002694	97.3187	4.9631	5.9271	8.0751	0.16042	2.9443	2.5645	-136.09
1723.875	78.0518	9.8825	0.005921	98.6612	4.9514	5.8929	7.7226	0.187666	3.0325	2.5645	-136.015
1724	79.0164	9.8825	0.005921	104.9825	4.774	5.5369	6.9998	0.187666	3.0325	2.5672	-135.5201
1724.125	80.0603	9.8825	0.005921	112.55	4.5553	5.1004	6.1843	0.187666	3.0325	2.5672	-134.9201
1724.25	81.1043	9.9475	0.008146	120.1175	4.3365	4.6639	5.3688	0.220042	3.224	2.5727	-134.3201
1724.375	82.1482	9.92	0.005941	127.685	4.1178	4.2274	4.5533	0.246551	3.284	2.5727	-133.7201
1724.5	82.7229	9.92	0.005941	128.7001	3.9333	4.0058	4.2405	0.246551	3.284	2.5759	-133.3251
1724.625	83.18	9.92	0.005941	128.0752	3.7574	3.838	4.0537	0.246551	3.284	2.5759	-132.9814
1724.75	83.6372	9.8736	0.004612	127.4502	3.5814	3.6702	3.8668	0.265976	3.3285	2.572	-132.6376
1724.875	83.9436	9.7517	0.006777	127.7996	3.4827	3.6018	3.8184	0.257097	3.311	2.572	-132.5
1725	84.1494	9.7517	0.006777	128.7996	3.4354	3.5998	3.8624	0.257097	3.311	2.5396	-132.5
1725.125	84.3551	9.7517	0.006777	129.7996	3.3882	3.5978	3.9064	0.257097	3.311	2.5396	-132.5
1725.25	84.5608	9.7264	0.006449	130.7996	3.3409	3.5958	3.9504	0.254602	3.2737	2.5439	-132.5
1725.375	85.2145	9.7654	0.004459	130.3378	3.3227	3.5849	3.9967	0.256361	3.2232	2.5439	-132.4625
1725.5	86.1672	9.7654	0.004459	128.9	3.324	3.568	4.0445	0.256361	3.2232	2.5727	-132.4
1725.625	87.12	9.7654	0.004459	127.4622	3.3253	3.5511	4.0923	0.256361	3.2232	2.5727	-132.3375
1725.75	87.5173	9.8279	0.00422	127.5509	3.3348	3.5376	4.1092	0.261203	3.1917	2.577	-132.2399
1725.875	87.083	9.906	0.005147	129.9259	3.3568	3.5291	4.0797	0.268101	3.173	2.577	-132.0899
1726	86.6486	9.906	0.005147	132.3009	3.3788	3.5206	4.0502	0.268101	3.173	2.5649	-131.9399
1726.125	86.2143	9.906	0.005147	134.6759	3.4008	3.5121	4.0207	0.268101	3.173	2.5649	-131.7899
1726.25	86.0492	9.7885	0.020065	136.5254	3.4492	3.5674	4.0617	0.260422	3.0395	2.5767	-131.7375
1726.375	86.2873	9.7591	0.034983	137.5878	3.537	3.7184	4.2082	0.252742	2.906	2.5767	-131.8313
1726.5	86.5254	9.7591	0.034983	138.6503	3.6248	3.8693	4.3548	0.252742	2.906	2.5886	-131.925
1726.625	86.426	9.7591	0.034983	138.1387	3.7239	4.0247	4.5281	0.252742	2.906	2.5886	-131.99
1726.75	84.9782	9.7297	0.019899	131.3387	3.8684	4.1979	4.8084	0.242486	3.114	2.5922	-131.94
1726.875	83.5304	9.7004	0.004814	124.5387	4.0129	4.3712	5.0886	0.23223	3.322	2.5922	-131.89
1727	82.0826	9.7004	0.004814	117.7387	4.1574	4.5444	5.3689	0.23223	3.322	2.5959	-131.84
1727.125	81.0269	9.7004	0.004814	112.8605	4.2937	4.7174	5.6552	0.23223	3.322	2.5959	-131.8651
1727.25	81.5374	9.671	0.001276	115.6606	4.3972	4.8894	5.9657	0.222389	3.3282	2.5791	-132.1901
1727.375	82.0479	9.6788	0.000749	118.4605	4.5007	5.0614	6.2762	0.221898	3.2682	2.5791	-132.5151
1727.5	82.5585	9.6788	0.000749	121.2605	4.6042	5.2334	6.5867	0.221898	3.2682	2.5618	-132.8401
1727.625	83.0717	9.6788	0.000749	123.6126	4.6909	5.3502	6.7955	0.221898	3.2682	2.5618	-133.1
1727.75	83.5955	9.6983	0.004741	124.1751	4.7106	5.2465	6.598	0.23544	3.1087	2.5435	-133.1
1727.875	84.1194	9.7355	0.008253	124.7375	4.7303	5.1427	6.4005	0.247054	3.0717	2.5435	-133.1
1728	84.6432	9.7355	0.008253	125.3	4.75	5.039	6.203	0.247054	3.0717	2.5258	-133.1
1728.125	85.39	9.7355	0.008253	125.875	4.7527	5.0095	6.0877	0.247054	3.0717	2.5258	-133.2
1728.25	86.1367	9.7992	0.011047	126.45	4.7555	4.98	5.9725	0.255778	3.2186	2.5087	-133.3
1728.375	86.8835	9.64	0.01202	127.025	4.7583	4.9505	5.8573	0.246023	3.2244	2.5087	-133.4
1728.5	87.6303	9.64	0.01202	127.6	4.761	4.921	5.742	0.246023	3.2244	2.5094	-133.5
1728.625	86.8397	9.64	0.01202	126.5688	4.7929	5.1604	6.0276	0.246023	3.2244	2.5094	-133.5938
1728.75	86.0492	9.425	0.012536	125.5376	4.8247	5.3997	6.3132	0.231643	3.1949	2.5145	-133.6875
1728.875	85.2587	9.312	0.007101	124.5064	4.8566	5.6391	6.5988	0.230586	3.138	2.5145	-133.7812
1729	85.009	9.312	0.007101	125.5597	4.8832	5.6502	6.7372	0.230586	3.138	2.5287	-134
1729.125	84.8947	9.312	0.007101	127.1347	4.9084	5.6042	6.8387	0.230586	3.138	2.5287	-134.25
1729.25	84.7804	9.277	0.001071	128.7097	4.9337	5.5582	6.9402	0.232926	3.1007	2.5409	-134.5
1729.375	84.6661	9.242	-0.001383	130.2847	4.9589	5.5122	7.0417	0.235516	3.1692	2.5409	-134.75
1729.5	84.8717	9.242	-0.001383	131.6247	4.93	5.3958	6.8131	0.235516	3.1692	2.5361	-134.6251
1729.625	85.1575	9.242	-0.001383	132.9059	4.8875	5.2617	6.5018	0.235516	3.1692	2.5361	-134.4063
1729.75	85.4432	9.2279	-0.00258	134.187	4.845	5.1277	6.1906	0.237995	3.2062	2.5317	-134.1876
1729.875	85.5713	9.1574	0.001245	134.5201	4.8075	5.0629	6.0485	0.240032	3.1172	2.5317	-134.0251
1730	85.5942	9.1574	0.001245	134.2201	4.7732	5.0444	6.0192	0.240032	3.1172	2.5289	-133.9001
1730.125	85.6171	9.1574	0.001245	133.9201	4.739	5.0259	5.99	0.240032	3.1172	2.5289	-133.7751
1730.25	85.6399	9.1511	0.005218	133.6201	4.7047	5.0074	5.9607	0.24139	3.0716	2.5285	-133.6501
1730.375	85.3064	9.1449	0.009782	132.9004	4.6805	5.0204	6.0409	0.240035	3.1998	2.5285	-133.7349
1730.5	84.7349	9.1449	0.009782	131.9004	4.663	5.0544	6.1941	0.240035	3.1998	2.5383	-133.9599
1730.625	84.1634	9.1449	0.009782	130.9004	4.6455	5.0884	6.3474	0.240035	3.1998	2.5383	-134.1849
1730.75	83.5919	9.1386	0.01051	129.9004	4.628	5.1224	6.5006	0.239257	3.3602	2.5458	-134.4099
1730.875	82.9632	9.1323	0.008679	128.188	4.5674	5.0803	6.559	0.238865	3.5422	2.5458	-134.5937
1731	82.2962	9.1323	0.008679	126	4.478	4.9875	6.554	0.238865	3.5422	2.5518	-134.75
1731.125	81.6293	9.1323	0.008679	123.812	4.3886	4.8947	6.549	0.238865	3.5422	2.5518	-134.9063
1731.25	80.8267	9.1261	0.005011	123.0706	4.319	4.7922	6.4041	0.246119	3.8573	2.5663	-135.01
1731.375	79.8209	9.1198	0.000118	124.4956	4.279	4.6752	6.0496	0.258468	4.261	2.5663	-135.035
1731.5	78.815	9.1198	0.000118	125.9206	4.239	4.5582	5.6951	0.258468	4.261	2.5864	-135.06
1731.625	77.8092	9.1198	0.000118	127.3456	4.199	4.4412	5.3406	0.258468	4.261	2.5864	-135.085
1731.75	75.9781	9.1135	0.000412	123.7247	4.1267	4.3813	5.8714	0.209463	4.144	2.6054	-134.9874
1731.875	72.9113	9.1073	0.000706	112.5472	4.0061	4.4069	7.7282	0.160458	4.027	2.6054	-134.7062
1732	69.8444	9.1073	0.000706	101.3698	3.8855	4.4325	9.585	0.160458	4.027	2.6245	-134.4249
1732.125	68.2137	9.1073	0.000706	95.016	3.783	4.413	10.7345	0.160458	4.027	2.6245	-134.17
1732.25	72.3209	9.101	0.004389	107.9335	3.753	4.2133	9.0588	0.207606	3.5608	2.6156	-134.02
1732.375	76.4281	9.1166	0.012554	120.851	3.723	4.0135	7.383	0.254837	3.3388	2.6156	-133.87
1732.5	80.5353	9.1166	0.012554	133.7685	3.693	3.8138	5.7073	0.254837	3.3388	2.5954	-133.72
1732.625	84.8594	9.1166	0.012554	145.4825	3.6291	3.6357	4.3946	0.254837	3.3388	2.5954	-133.5812
1732.75	90.0503	9.1556	0.027443	152.3884	3.4297	3.5441	4.5324	0.30219	3.4833	2.5583	-133.4875
1732.875	95.2411	9.1618	0.025661	159.2942	3.2304	3.4526	4.6702	0.33254	3.5262	2.5583	-133.3938
1733	100.4319	9.1618	0.025661	166.2	3.031	3.361	4.808	0.33254	3.5262	2.4723	-133.3
1733.125	98.7555	9.1618	0.025661	160.05	2.9392	3.1613	4.3135	0.33254	3.5262	2.4723	-133.3
1733.25	97.0791	9.1188	-0.00114	153.9	2.8475	2.9615	3.819	0.337377	3.4167	2.313	-133.3
1733.375	95.4027	9.1712	0.011523	147.75	2.7557	2.7617	3.3245	0.330542	3.4067	2.313	-133.3
1733.5	93.7263	9.1712	0.011523	141.6	2.664	2.562	2.83	0.330542	3.4067	2.2882	-133.3
1733.625	92.3547	9.1712	0.011523	139.5	2.6077	2.5287	2.8865	0.330542	3.4067	2.2882	-133.05
1733.75	90.9831	9.3668	0.083405	137.4	2.5515	2.4955	2.943	0.306194	3.5461	2.4651	-132.8
1733.875	89.6115	9.2872	0.097522	135.3	2.4952	2.4622	2.9995	0.284896	3.3449	2.4651	-132.55
1734	88.2399	9.2872	0.097522	133.2	2.439	2.429	3.056	0.284896	3.3449	2.554	-132.3
1734.125	88.3351	9.2872	0.097522	134.4499	2.4549	2.5146	3.2476	0.284896	3.3449	2.554	-132.2375
1734.25	88.4304	9.1387	0.097181	135.6998	2.4709	2.6002	3.4391	0.264362	3.0584	2.621	-132.175
1734.375	88.5256	9.0345	0.063543	136.9498	2.4868	2.6859	3.6307	0.251727	2.93	2.621	-132.1125
1734.5	88.5447	9.0345	0.063543	138.3997	2.5262	2.7268	3.6016	0.251727	2.93	2.6174	-132.04
1734.625	88.5447	9.0345	0.063543	139.8997	2.5714	2.7565	3.5174	0.251727	2.93	2.6174	-131.965
1734.75	88.5447	8.9788	0.02992	141.3997	2.6167	2.7863	3.4331	0.244156	2.849	2.5971	-131.89
1734.875	88.5447	9.0728	0.029659	142.8997	2.6619	2.816	3.3489	0.248919	2.799	2.5971	-131.815
1735	88.6208	9.0728	0.029659	144.1997	2.775	2.8947	3.327	0.248919	2.799	2.5804	-131.725
1735.125	88.7161	9.0728	0.029659	145.4496	2.905	2.9857	3.3208	0.248919	2.799	2.5804	-131.6313
1735.25	88.8113	9.1421	0.025716	146.6995	3.035	3.0766	3.3145	0.252406	2.781	2.5725	-131.5375
1735.375	87.8306	9.1127	0.007064	142.598	3.1751	3.2553	3.5292	0.250799	2.891	2.5725	-131.545
1735.5	86.1313	9.1127	0.007064	134.923	3.3221	3.4925	3.8915	0.250799	2.891	2.5994	-131.62
1735.625	84.432	9.1127	0.007064	127.248	3.4691	3.7298	4.2537	0.250799	2.891	2.5994	-131.695
1735.75	82.7328	9.1199	-0.002172	119.573	3.6161	3.967	4.616	0.235941	2.9479	2.5892	-131.77
1735.875	82.081	9.1514	-0.005132	116.6125	3.8024	4.2502	5.1373	0.212254	2.9694	2.5892	-131.9687
1736	82.1286	9.1514	-0.005132	116.8	4.015	4.564	5.765	0.212254	2.9694	2.5543	-132.25
1736.125	82.1762	9.1514	-0.005132	116.9875	4.2276	4.8778	6.3927	0.212254	2.9694	2.5543	-132.5313
1736.25	82.4641	9.1874	-0.004051	118.5114	4.373	5.0699	6.7103	0.210206	2.9804	2.5437	-132.7
1736.375	83.1118	9.2264	-0.000277	122.0364	4.418	5.0797	6.5638	0.22258	2.9844	2.5437	-132.7
1736.5	83.7596	9.2264	-0.000277	125.5614	4.463	5.0894	6.4173	0.22258	2.9844	2.5494	-132.7
1736.625	84.4073	9.2264	-0.000277	129.0864	4.508	5.0992	6.2708	0.22258	2.9844	2.5494	-132.7
1736.75	85.2167	9.2713	0.00126	132.5113	4.5065	5.042	6.0899	0.234049	2.9905	2.5566	-132.7
1736.875	86.2682	9.32	0.001306	135.7863	4.4352	4.8848	5.8574	0.244916	2.998	2.5566	-132.7
1737	87.3198	9.32	0.001306	139.0613	4.364	4.7275	5.6249	0.244916	2.998	2.5647	-132.7
1737.125	88.3713	9.32	0.001306	142.3363	4.2927	4.5703	5.3924	0.244916	2.998	2.5647	-132.7
1737.25	89.0209	9.355	0.000084	142.711	4.2377	4.4535	5.2614	0.249305	2.944	2.5661	-132.6374
1737.375	89.0686	9.3725	-0.001138	138.7425	4.2071	4.3972	5.2823	0.253694	2.89	2.5661	-132.4812
1737.5	89.1162	9.3725	-0.001138	134.774	4.1765	4.341	5.3033	0.253694	2.89	2.5674	-132.325
1737.625	89.1268	9.3725	-0.001138	131.3047	4.1583	4.3082	5.3435	0.253694	2.89	2.5674	-132.215
1737.75	88.9897	9.39	-0.001626	129.8297	4.1895	4.3689	5.4607	0.253024	3.0106	2.5502	-132.29
1737.875	88.8525	9.3462	-0.002685	128.3547	4.2208	4.4297	5.578	0.252668	3.0554	2.5502	-132.365
1738	88.7153	9.3462	-0.002685	126.8797	4.252	4.4904	5.6952	0.252668	3.0554	2.5371	-132.44
1738.125	88.6056	9.3462	-0.002685	125.9502	4.2911	4.5625	5.8012	0.252668	3.0554	2.5371	-132.5626
1738.25	88.6056	9.2367	-0.0046	127.2001	4.3618	4.6796	5.8621	0.252784	2.9864	2.5301	-132.875
1738.375	88.6056	9.1085	-0.00713	128.4501	4.4324	4.7968	5.9231	0.256467	2.9542	2.5301	-133.1875
1738.5	88.6056	9.1085	-0.00713	129.7	4.503	4.914	5.984	0.256467	2.9542	2.5217	-133.5
1738.625	88.6285	9.1085	-0.00713	128.55	4.5255	4.9315	6.0182	0.256467	2.9542	2.5217	-133.5
1738.75	88.6514	8.9523	-0.010582	127.4	4.548	4.949	6.0525	0.265502	2.9774	2.5112	-133.5
1738.875	88.6742	8.9366	-0.007181	126.25	4.5705	4.9665	6.0868	0.27193	3.0328	2.5112	-133.5
1739	88.6971	8.9366	-0.007181	125.1	4.593	4.984	6.121	0.27193	3.0328	2.5143	-133.5
1739.125	89.9543	8.9366	-0.007181	126.3499	4.5796	4.9206	6.0598	0.27193	3.0328	2.5143	-133.5938
1739.25	91.2115	8.9561	-0.002064	127.5999	4.5661	4.8571	5.9985	0.277704	3.0963	2.5208	-133.6875
1739.375	92.4688	9.0008	0.001782	128.8498	4.5527	4.7937	5.9373	0.299259	3.123	2.5208	-133.7812
1739.5	93.6956	9.0008	0.001782	132.5192	4.525	4.7442	5.9314	0.299259	3.123	2.5033	-134.0999
1739.625	94.9148	9.0008	0.001782	136.7942	4.4938	4.6982	5.9394	0.299259	3.123	2.5033	-134.4749
1739.75	96.134	9.0518	0.005311	141.0692	4.4625	4.6522	5.9474	0.324763	3.1405	2.4798	-134.8499
1739.875	97.3532	9.0815	0.007162	145.3442	4.4313	4.6062	5.9554	0.334924	3.102	2.4798	-135.2249
1740	97.7496	9.0815	0.007162	146.36	4.411	4.5658	5.903	0.334924	3.102	2.4613	-135.6599
1740.125	97.9401	9.0815	0.007162	146.56	4.3935	4.5268	5.8355	0.334924	3.102	2.4613	-136.1099
1740.25	98.1306	9.0912	0.00729	146.76	4.376	4.4878	5.768	0.337956	3.0967	2.4472	-136.5599
1740.375	98.3211	9.101	0.00221	146.96	4.3585	4.4488	5.7005	0.327857	3.2802	2.4472	-137.0099
1740.5	95.1827	9.101	0.00221	134.4563	4.483	4.485	5.645	0.327857	3.2802	2.4464	-137.6998
1740.625	91.211	9.101	0.00221	118.7729	4.643	4.54	5.5925	0.327857	3.2802	2.4464	-138.4498
1740.75	87.2393	9.0834	-0.00255	103.0895	4.8029	4.595	5.54	0.303373	3.3765	2.4518	-139.1997
1740.875	85.1922	8.9952	-0.006027	96.4532	5.0262	4.8523	6.1684	0.221423	3.124	2.4518	-139.8748
1741	84.4302	8.9952	-0.006027	95.8582	5.2917	5.2448	7.2514	0.221423	3.124	2.4817	-140.4998
1741.125	83.6682	8.9952	-0.006027	95.2632	5.5572	5.6373	8.3344	0.221423	3.124	2.4817	-141.1248
1741.25	82.9062	8.9864	-0.005469	94.6682	5.8227	6.0298	9.4174	0.183632	2.9573	2.5043	-141.7498
1741.375	81.4985	8.9776	-0.002223	95.905	6.2534	6.5039	9.9651	0.175268	2.8478	2.5043	-142.3186
1741.5	79.6597	8.9776	-0.002223	98.365	6.7945	7.0325	10.1555	0.175268	2.8478	2.5219	-142.85
1741.625	77.8209	8.9776	-0.002223	100.825	7.3356	7.5611	10.3459	0.175268	2.8478	2.5219	-143.3814
1741.75	76.0258	8.9688	0.001168	100.286	7.8668	8.1114	11.0826	0.168118	2.7856	2.5386	-144.0103
1741.875	74.2961	8.96	0.004656	95.256	8.3833	8.6944	12.6376	0.161777	2.755	2.5386	-144.7853
1742	72.5663	8.96	0.004656	90.226	8.8998	9.2774	14.1926	0.161777	2.755	2.5546	-145.5603
1742.125	70.8366	8.96	0.004656	85.196	9.4163	9.8604	15.7476	0.161777	2.755	2.5546	-146.3353
1742.25	68.6782	8.968	0.012067	79.8779	9.8016	10.4365	17.1304	0.125342	2.7325	2.5836	-147.2629
1742.375	65.8781	8.976	0.019478	74.1282	9.9903	11.002	18.2553	0.088908	2.71	2.5836	-148.4191
1742.5	63.0779	8.976	0.019478	68.3786	10.179	11.5676	19.3803	0.088908	2.71	2.6126	-149.5753
1742.625	61.119	8.976	0.019478	64.5197	10.336	11.8536	19.5215	0.088908	2.71	2.6126	-150.6251
1742.75	62.521	9.109	0.030459	68.2147	10.366	11.0223	15.7328	0.156264	3.8625	2.6809	-151.2501
1742.875	63.9231	9.242	0.04144	71.9097	10.396	10.1911	11.944	0.22362	5.015	2.6809	-151.8751
1743	65.3252	9.242	0.04144	75.6047	10.426	9.3598	8.1553	0.22362	5.015	2.7491	-152.5001
1743.125	66.4329	9.242	0.04144	79.4734	10.49	8.7384	5.6503	0.22362	5.015	2.7491	-153.0601
1743.25	66.3643	9.4076	0.024972	84.0359	10.69	8.9551	8.274	0.245731	6.558	2.8131	-153.3601
1743.375	66.2957	9.5384	0.013419	88.5984	10.89	9.1719	10.8978	0.250481	6.8342	2.8131	-153.66
1743.5	66.2271	9.5384	0.013419	93.1609	11.09	9.3886	13.5215	0.250481	6.8342	2.8277	-153.9601
1743.625	66.0312	9.5384	0.013419	97.7165	11.3144	9.7302	16.1223	0.250481	6.8342	2.8277	-154.25
1743.75	65.3264	9.6169	0.009243	102.2443	11.6363	10.5701	18.6316	0.229179	5.2092	2.7681	-154.5
1743.875	64.6216	9.7705	0.011333	106.7722	11.9581	11.4101	21.1408	0.215959	3.8494	2.7681	-154.75
1744	63.9168	9.7705	0.011333	111.3	12.28	12.25	23.65	0.215959	3.8494	2.692	-155
1744.125	63.4291	9.7705	0.011333	113.875	13.4825	12.88	22.3775	0.215959	3.8494	2.692	-155.275
1744.25	62.9414	10.0367	0.022826	116.45	14.685	13.51	21.105	0.214867	2.8876	2.5914	-155.55
1744.375	62.4537	10.094	0.03459	119.025	15.8875	14.14	19.8325	0.211458	2.831	2.5914	-155.825
1744.5	61.966	10.094	0.03459	121.6	17.09	14.77	18.56	0.211458	2.831	2.5518	-156.1
