DEPTH	BHC	CLI	GR	LLD	LLS	MLL	NPHI	PEF	RHOB	SP
1608.25	77.241	8.286	52.291	4.321	4.823	17.11	0.1368	2.757	2.526	-4.518
1608.375	77.2915	8.3335	57.375	4.6985	4.9575	19.031	0.1426	2.6355	2.518	-3.93
1608.5	77.342	8.381	62.459	5.076	5.092	20.952	0.1484	2.514	2.51	-3.342
1608.625	79.5125	8.5085	71.034	5.316	4.926	27.05	0.17105	2.5505	2.5005	-2.0765
1608.75	81.683	8.636	79.609	5.556	4.76	33.148	0.1937	2.587	2.491	-0.811
1608.875	83.6675	8.7755	90.4695	4.766	4.6865	19.544	0.2135	2.5255	2.5045	2.5575
1609	85.652	8.915	101.33	3.976	4.613	5.94	0.2333	2.464	2.518	5.926
1609.125	86.6175	8.7875	109.905	4.156	4.425	5.6785	0.2226	2.49	2.529	6.3125
1609.25	87.583	8.66	118.48	4.336	4.237	5.417	0.2119	2.516	2.54	6.699
1609.375	87.018	8.684	112.46	4.5145	4.37	6.0685	0.20625	2.532	2.504	7.8375
1609.5	86.453	8.708	106.44	4.693	4.503	6.72	0.2006	2.548	2.468	8.976
1609.625	84.607	8.6985	105.705	4.7195	4.7225	7.2455	0.2125	2.5285	2.472	9.8715
1609.75	82.761	8.689	104.97	4.746	4.942	7.771	0.2244	2.509	2.476	10.767
1609.875	83.3885	8.6795	108.855	4.8485	4.953	6.8255	0.2289	2.5665	2.49	11.1815
1610	84.016	8.67	112.74	4.951	4.964	5.88	0.2334	2.624	2.504	11.596
1610.125	84.919	8.5675	115.385	4.6555	4.881	5.524	0.2388	2.709	2.5225	12.0105
1610.25	85.822	8.465	118.03	4.36	4.798	5.168	0.2442	2.794	2.541	12.425
1610.375	85.776	8.386	119.615	4.412	4.7385	5.326	0.21795	2.6155	2.547	12.547
1610.5	85.73	8.307	121.2	4.464	4.679	5.484	0.1917	2.437	2.553	12.669
1610.625	84.2065	8.3345	112.78	4.7985	4.927	6.256	0.18945	2.3965	2.538	13.1955
1610.75	82.683	8.362	104.36	5.133	5.175	7.028	0.1872	2.356	2.523	13.722
1610.875	80.101	8.239	96.629	5.5505	5.6045	8.46	0.18245	2.3345	2.5165	12.142
1611	77.519	8.116	88.898	5.968	6.034	9.892	0.1777	2.313	2.51	10.562
1611.125	77.6055	8.2925	82.3075	6.188	6.3295	9.4655	0.173	2.319	2.4905	9.1105
1611.25	77.692	8.469	75.717	6.408	6.625	9.039	0.1683	2.325	2.471	7.659
1611.375	78.0595	8.3755	70.3105	6.539	6.737	9.0845	0.16245	2.3245	2.4695	7.9365
1611.5	78.427	8.282	64.904	6.67	6.849	9.13	0.1566	2.324	2.468	8.214
1611.625	78.618	8.295	63.191	6.709	6.871	10.1625	0.16195	2.392	2.4935	7.594
1611.75	78.809	8.308	61.478	6.748	6.893	11.195	0.1673	2.46	2.519	6.974
1611.875	78.837	8.406	71.7805	6.6745	6.6715	10.04	0.1722	2.5825	2.5335	6.7455
1612	78.865	8.504	82.083	6.601	6.45	8.885	0.1771	2.705	2.548	6.517
1612.125	78.8615	8.486	93.5765	6.486	6.2825	9.569	0.18025	2.78	2.552	7.079
1612.25	78.858	8.468	105.07	6.371	6.115	10.253	0.1834	2.855	2.556	7.641
1612.375	79.222	8.5555	106.895	5.687	5.9475	8.988	0.1844	2.8485	2.5505	8.6035
1612.5	79.586	8.643	108.72	5.003	5.78	7.723	0.1854	2.842	2.545	9.566
1612.625	80.166	8.835	105.965	5.0215	5.6125	8.084	0.1871	2.6475	2.5615	11.122
1612.75	80.746	9.027	103.21	5.04	5.445	8.445	0.1888	2.453	2.578	12.678
1612.875	81.3285	9.171	107.51	4.3965	5.379	5.7895	0.2099	2.3445	2.4885	12.9785
1613	81.911	9.315	111.81	3.753	5.313	3.134	0.231	2.236	2.399	13.279
1613.125	82.4775	9.11	126.495	3.664	4.7795	3.558	0.24715	2.3735	2.4605	13.7675
1613.25	83.044	8.905	141.18	3.575	4.246	3.982	0.2633	2.511	2.522	14.256
1613.375	83.4785	8.7045	149.34	3.5495	3.9335	3.9265	0.27035	2.6935	2.537	14.9535
1613.5	83.913	8.504	157.5	3.524	3.621	3.871	0.2774	2.876	2.552	15.651
1613.625	84.179	8.5315	162.175	3.589	3.6255	4.111	0.27155	2.8195	2.563	15.718
1613.75	84.445	8.559	166.85	3.654	3.63	4.351	0.2657	2.763	2.574	15.785
1613.875	83.9535	8.521	153.745	3.736	3.7605	4.5795	0.2397	2.695	2.5755	15.887
1614	83.462	8.483	140.64	3.818	3.891	4.808	0.2137	2.627	2.577	15.989
1614.125	82.989	8.4412	136.4	4.023	4.055	5.4165	0.20615	2.638	2.57	16.3425
1614.25	82.516	8.3995	132.16	4.228	4.219	6.025	0.1986	2.649	2.563	16.696
1614.375	80.181	8.3577	124.06	4.5475	4.5785	9.2055	0.18545	2.572	2.555	15.9305
1614.5	77.846	8.316	115.96	4.867	4.938	12.386	0.1723	2.495	2.547	15.165
1614.625	78.045	8.32	110.79	5.259	5.3985	10.7	0.17075	2.5495	2.542	14.1855
1614.75	78.244	8.324	105.62	5.651	5.859	9.014	0.1692	2.604	2.537	13.206
1614.875	77.7635	8.33	106.865	5.98	6.202	10.1395	0.16865	2.454	2.5405	12.227
1615	77.283	8.336	108.11	6.309	6.545	11.265	0.1681	2.304	2.544	11.248
1615.125	76.842	8.342	98.0615	6.5645	6.7405	11.2515	0.16365	2.369	2.5475	10.2691
1615.25	76.401	8.348	88.013	6.82	6.936	11.238	0.1592	2.434	2.551	9.2902
1615.375	75.251	8.3435	85.247	6.8895	7.0005	11.9075	0.1508	2.406	2.543	8.3111
1615.5	74.101	8.339	82.481	6.959	7.065	12.577	0.1424	2.378	2.535	7.332
1615.625	70.6645	8.3425	85.52	6.9635	7.028	11.8385	0.1451	2.281	2.512	7.7515
1615.75	67.228	8.346	88.559	6.968	6.991	11.1	0.1478	2.184	2.489	8.171
1615.875	72.7835	8.3115	82.945	6.5615	6.946	11.6625	0.15225	2.1825	2.464	5.9425
1616	78.339	8.277	77.331	6.155	6.901	12.225	0.1567	2.181	2.439	3.714
1616.125	79.4985	8.1535	75.5875	6.245	6.459	14.203	0.15775	2.097	2.415	5.1495
1616.25	80.658	8.03	73.844	6.335	6.017	16.181	0.1588	2.013	2.391	6.585
1616.375	81.733	8.003	62.58	5.8485	5.9255	13.019	0.1583	1.988	2.361	4.575
1616.5	82.808	7.976	51.316	5.362	5.834	9.857	0.1578	1.963	2.331	2.565
1616.625	82.23	8.054	42.9055	5.373	5.6105	10.1305	0.16235	1.9985	2.3425	-0.0665
1616.75	81.652	8.132	34.495	5.384	5.387	10.404	0.1669	2.034	2.354	-2.698
1616.875	81.7265	8.2875	34.1	5.559	5.5115	10.8105	0.1587	2.2255	2.3755	-4.6815
1617	81.801	8.443	33.705	5.734	5.636	11.217	0.1505	2.417	2.397	-6.665
1617.125	82.3905	8.474	41.5015	6.008	5.918	11.6375	0.16855	2.61	2.4395	-5.832
1617.25	82.98	8.505	49.298	6.282	6.2	12.058	0.1866	2.803	2.482	-4.999
1617.375	83.809	8.5185	62.632	5.504	5.665	12.3325	0.1961	3.0105	2.5145	-3.6015
1617.5	84.638	8.532	75.966	4.726	5.13	12.607	0.2056	3.218	2.547	-2.204
1617.625	85.2685	8.539	89.708	4.618	4.971	9.5275	0.2087	3.208	2.558	-0.3325
1617.75	85.899	8.546	103.45	4.51	4.812	6.448	0.2118	3.198	2.569	1.539
1617.875	83.464	8.555	103.635	4.3755	4.699	7.056	0.2183	3.036	2.5735	5.3495
1618	81.029	8.564	103.82	4.241	4.586	7.664	0.2248	2.874	2.578	9.16
1618.125	81.8275	8.571	106.145	4.226	4.1295	10.6815	0.22615	2.857	2.5645	9.28
1618.25	82.626	8.578	108.47	4.211	3.673	13.699	0.2275	2.84	2.551	9.4
1618.375	84.643	8.5485	114.285	3.7765	3.561	10.1395	0.23335	2.874	2.5555	11.2065
1618.5	86.66	8.519	120.1	3.342	3.449	6.58	0.2392	2.908	2.56	13.013
1618.625	88.181	8.521	123.915	3.3575	3.4095	6.48	0.2412	2.8395	2.5515	13.029
1618.75	89.702	8.523	127.73	3.373	3.37	6.38	0.2432	2.771	2.543	13.045
1618.875	89.906	8.5296	128.13	3.3315	3.3815	6.776	0.2404	2.6545	2.542	13.3955
1619	90.11	8.5363	128.53	3.29	3.393	7.172	0.2376	2.538	2.541	13.746
1619.125	90.5805	8.5429	129.375	3.3005	3.38	7.0765	0.24555	2.553	2.5435	14.0965
1619.25	91.051	8.5496	130.22	3.311	3.367	6.981	0.2535	2.568	2.546	14.447
1619.375	91.3955	8.5563	128.49	3.288	3.326	6.2515	0.2561	2.572	2.551	14.509
1619.5	91.74	8.563	126.76	3.265	3.285	5.522	0.2587	2.576	2.556	14.571
1619.625	91.89	8.57	125.4	3.209	3.252	5.691	0.26485	2.5915	2.5485	14.6675
1619.75	92.04	8.577	124.04	3.153	3.219	5.86	0.271	2.607	2.541	14.764
1619.875	92.2805	8.511	125.455	3.184	3.2525	4.8795	0.27895	2.6865	2.5365	14.8605
1620	92.521	8.445	126.87	3.215	3.286	3.899	0.2869	2.766	2.532	14.957
1620.125	93.7865	8.4485	116.22	3.4365	3.4305	9.294	0.22845	3.046	2.5815	14.9785
1620.25	95.052	8.452	105.57	3.658	3.575	14.689	0.17	3.326	2.631	15
1620.375	92.674	8.428	99.657	4.336	4.2305	21.4265	0.1598	3.1525	2.6595	14.927
1620.5	90.296	8.404	93.744	5.014	4.886	28.164	0.1496	2.979	2.688	14.854
1620.625	80.2045	8.416	84.4755	6.5445	6.2145	33.923	0.1637	2.653	2.6185	15.0695
1620.75	70.113	8.428	75.207	8.075	7.543	39.682	0.1778	2.327	2.549	15.285
1620.875	71.506	8.4505	80.247	9.3395	8.2395	24.1875	0.1872	2.367	2.5195	14.415
1621	72.899	8.473	85.287	10.604	8.936	8.693	0.1966	2.407	2.49	13.545
1621.125	75.8185	8.5015	89.325	7.994	9.1445	6.7555	0.2214	2.682	2.5435	13.6535
1621.25	78.738	8.53	93.363	5.384	9.353	4.818	0.2462	2.957	2.597	13.762
1621.375	80.9035	8.5375	98.4965	4.6855	9.2615	5.035	0.2554	2.9975	2.595	13.2475
1621.5	83.069	8.545	103.63	3.987	9.17	5.252	0.2646	3.038	2.593	12.733
1621.625	84.5995	8.5485	104.84	3.41	6.323	4.2385	0.2733	2.989	2.5775	12.2185
1621.75	86.13	8.552	106.05	2.833	3.476	3.225	0.282	2.94	2.562	11.704
1621.875	86.814	8.538	107	2.9635	3.2795	3.9648	0.24255	2.787	2.551	11.19
1622	87.498	8.524	107.95	3.094	3.083	4.7045	0.2031	2.634	2.54	10.676
1622.125	86.4425	8.51	108.995	3.4105	3.2925	5.4443	0.2032	2.6585	2.539	10.696
1622.25	85.387	8.496	110.04	3.727	3.502	6.184	0.2033	2.683	2.538	10.716
1622.375	84.9505	8.4937	107.85	3.978	3.809	8.6285	0.2612	2.8225	2.537	10.814
1622.5	84.514	8.4915	105.66	4.229	4.116	11.073	0.3191	2.962	2.536	10.912
1622.625	85.417	8.4893	104.165	4.2515	4.1475	7.738	0.42775	3.045	2.7375	11.0105
1622.75	86.32	8.487	102.67	4.274	4.179	4.403	0.5364	3.128	2.939	11.109
1622.875	93.117	8.7735	104.615	4.1035	4.096	4.548	0.5379	2.521	2.364	11.154
1623	99.914	9.06	106.56	3.933	4.013	4.693	0.5394	1.914	1.789	11.199
1623.125	108.032	9.397	97.91	4.1005	4.158	5.348	0.39195	2.031	1.9695	11.5545
1623.25	116.15	9.734	89.26	4.268	4.303	6.003	0.2445	2.148	2.15	11.91
1623.375	115.315	9.5135	85.868	5.4355	4.9145	4.965	0.16995	2.082	2.2285	12.266
1623.5	114.48	9.293	82.476	6.603	5.526	3.927	0.0954	2.016	2.307	12.622
1623.625	92.7135	9.3	84.936	10.6045	7.484	6.656	0.11165	2.0415	2.346	12.9175
1623.75	70.947	9.307	87.396	14.606	9.442	9.385	0.1279	2.067	2.385	13.213
1623.875	70.7305	9.223	82.957	15.466	12.8745	9.953	0.1402	2.0705	2.4415	13.47
1624	70.514	9.139	78.518	16.326	16.307	10.521	0.1525	2.074	2.498	13.727
1624.125	72.594	9.046	79.2755	12.185	12.592	8.2765	0.16445	2.0925	2.4705	13.7525
1624.25	74.674	8.953	80.033	8.044	8.877	6.032	0.1764	2.111	2.443	13.778
1624.375	75.1345	9.003	82.0035	7.5375	8.091	8.841	0.1686	2.2175	2.4605	13.123
1624.5	75.595	9.053	83.974	7.031	7.305	11.65	0.1608	2.324	2.478	12.468
1624.625	75.3955	9.1565	80.1115	7.651	7.6475	7.8995	0.16045	2.3175	2.5325	11.876
1624.75	75.196	9.26	76.249	8.271	7.99	4.149	0.1601	2.311	2.587	11.284
1624.875	74.46	9.3515	79.0955	9.0535	8.838	6.4335	0.1755	2.332	2.556	10.6925
1625	73.724	9.443	81.942	9.836	9.686	8.718	0.1909	2.353	2.525	10.101
1625.125	73.022	9.312	91.236	9.4905	9.4675	10.7075	0.21375	2.4255	2.497	9.5092
1625.25	72.32	9.181	100.53	9.145	9.249	12.697	0.2366	2.498	2.469	8.9175
1625.375	73.3265	9.1625	102.525	8.8775	8.991	14.467	0.2464	2.6315	2.4945	8.3258
1625.5	74.333	9.144	104.52	8.61	8.733	16.237	0.2562	2.765	2.52	7.734
1625.625	74.9555	9.299	100.147	8.6265	8.9215	10.8405	0.2289	2.878	2.5495	7.923
1625.75	75.578	9.454	95.774	8.643	9.11	5.444	0.2016	2.991	2.579	8.112
1625.875	76.0385	9.7765	95.137	9.7665	9.6965	7.1455	0.20425	2.9925	2.565	7.46
1626	76.499	10.099	94.5	10.89	10.283	8.847	0.2069	2.994	2.551	6.808
1626.125	76.869	9.5425	96.328	10.692	10.4895	11.566	0.21685	2.9015	2.505	6.156
1626.25	77.239	8.986	98.156	10.494	10.696	14.285	0.2268	2.809	2.459	5.504
1626.375	77.2	9.0675	93.7155	10.6565	10.7345	10.077	0.22905	2.7165	2.4635	5.5795
1626.5	77.161	9.149	89.275	10.819	10.773	5.869	0.2313	2.624	2.468	5.655
1626.625	77.4555	9.288	89.0595	10.982	10.797	6.722	0.22405	2.928	2.497	5.31
1626.75	77.75	9.427	88.844	11.145	10.821	7.575	0.2168	3.232	2.526	4.965
1626.875	77.942	9.5665	94.612	11.5135	11.019	10.455	0.2185	3.6005	2.583	4.62
1627	78.134	9.706	100.38	11.882	11.217	13.335	0.2202	3.969	2.64	4.275
1627.125	78.5235	9.7385	103.455	12.364	11.5365	12.608	0.2164	4.1355	2.6285	4.5005
1627.25	78.913	9.771	106.53	12.846	11.856	11.881	0.2126	4.302	2.617	4.726
1627.375	78.9145	9.635	99.397	13.217	12.299	12.879	0.2108	3.7865	2.6	4.2162
1627.5	78.916	9.499	92.264	13.588	12.742	13.877	0.209	3.271	2.583	3.7065
1627.625	76.9595	9.359	92.843	14.392	13.144	15.229	0.21055	3.008	2.578	3.1968
1627.75	75.003	9.219	93.422	15.196	13.546	16.581	0.2121	2.745	2.573	2.687
1627.875	75.307	9.422	96.621	15.727	13.9325	14.503	0.2105	2.8535	2.5905	2.841
1628	75.611	9.625	99.82	16.258	14.319	12.425	0.2089	2.962	2.608	2.995
1628.125	75.8595	9.4205	103.845	16.3795	14.642	13.6665	0.2066	2.9375	2.614	2.4095
1628.25	76.108	9.216	107.87	16.501	14.965	14.908	0.2043	2.913	2.62	1.824
1628.375	77.9805	9.2795	109.975	16.639	15.137	15.445	0.2088	2.9245	2.6	1.8295
1628.5	79.853	9.343	112.08	16.777	15.309	15.982	0.2133	2.936	2.58	1.835
1628.625	80.3545	9.3625	104.738	15.635	14.211	17.085	0.20915	2.9835	2.581	1.88
1628.75	80.856	9.382	97.396	14.493	13.113	18.188	0.205	3.031	2.582	1.925
1628.875	81.49	9.0355	96.457	18.628	13.2735	16.2795	0.2021	3.1805	2.597	1.928
1629	82.124	8.689	95.518	22.763	13.434	14.371	0.1992	3.33	2.612	1.931
1629.125	80.0245	8.6795	97.5265	32.753	22.659	15.5855	0.19685	3.414	2.631	1.854
1629.25	77.925	8.67	99.535	42.743	31.884	16.8	0.1945	3.498	2.65	1.777
1629.375	78.6785	8.7115	97.6635	53.3155	39.285	18.8155	0.2023	3.401	2.6505	1.7
1629.5	79.432	8.753	95.792	63.888	46.686	20.831	0.2101	3.304	2.651	1.623
1629.625	79.482	8.792	95.8055	39.35	50.3385	22.7235	0.2112	3.259	2.6395	1.546
1629.75	79.532	8.831	95.819	14.812	53.991	24.616	0.2123	3.214	2.628	1.469
1629.875	77.487	8.954	96.9645	14.6905	35.8825	21.083	0.20805	3.342	2.642	1.4965
1630	75.442	9.077	98.11	14.569	17.774	17.55	0.2038	3.47	2.656	1.524
1630.125	75.71	8.9465	101.67	16.1	16.5325	19.3675	0.2025	3.258	2.669	1.426
1630.25	75.978	8.816	105.23	17.631	15.291	21.185	0.2012	3.046	2.682	1.328
1630.375	76.115	8.823	103.87	20.4485	17.429	21.559	0.20445	2.992	2.6575	1.4165
1630.5	76.252	8.83	102.51	23.266	19.567	21.933	0.2077	2.938	2.633	1.505
1630.625	76.077	8.793	103.11	25.5065	22.4445	24.917	0.2039	2.903	2.627	1.065
1630.75	75.902	8.756	103.71	27.747	25.322	27.901	0.2001	2.868	2.621	0.625
1630.875	74.9015	8.757	105.11	25.6225	26.5675	25.5725	0.19325	2.911	2.6245	0.6265
1631	73.901	8.758	106.51	23.498	27.813	23.244	0.1864	2.954	2.628	0.628
1631.125	74.4295	8.7362	106.725	23.391	25.292	25.311	0.18645	2.953	2.635	0.572
1631.25	74.958	8.7145	106.94	23.284	22.771	27.378	0.1865	2.952	2.642	0.516
1631.375	75.0995	8.6927	108.095	25.91	22.8045	23.3135	0.1882	2.888	2.647	0.46
1631.5	75.241	8.671	109.25	28.536	22.838	19.249	0.1899	2.824	2.652	0.404
1631.625	74.8685	8.6875	107.125	29.925	25.887	23.253	0.1854	2.8845	2.6655	0.4075
1631.75	74.496	8.704	105	31.314	28.936	27.257	0.1809	2.945	2.679	0.411
1631.875	74.3585	8.6425	103.635	29.726	29.96	29.4465	0.1836	3.029	2.6845	0.4155
1632	74.221	8.581	102.27	28.138	30.984	31.636	0.1863	3.113	2.69	0.42
1632.125	73.4965	8.588	101.72	27.2665	29.1625	29.0785	0.1886	3.1255	2.6805	0.486
1632.25	72.772	8.595	101.17	26.395	27.341	26.521	0.1909	3.138	2.671	0.552
1632.375	73.381	8.5655	101.43	26.772	26.1595	25.5765	0.191	3.1595	2.6605	0.4353
1632.5	73.99	8.536	101.69	27.149	24.978	24.632	0.1911	3.181	2.65	0.3186
1632.625	74.684	8.5395	102.05	27.7095	25.612	23.451	0.19395	3.176	2.652	0.2019
1632.75	75.378	8.543	102.41	28.27	26.246	22.27	0.1968	3.171	2.654	0.0853
1632.875	75.4345	8.5305	102.52	28.8105	26.8885	23.489	0.19555	3.2135	2.6497	-0.0314
1633	75.491	8.518	102.63	29.351	27.531	24.708	0.1943	3.256	2.6455	-0.148
1633.125	75.0615	8.4958	101.013	27.6305	27.708	27.5895	0.1972	3.1455	2.6413	-0.125
1633.25	74.632	8.4735	99.396	25.91	27.885	30.471	0.2001	3.035	2.637	-0.102
1633.375	74.7235	8.4513	100.728	25.8945	26.901	29.067	0.20165	2.8985	2.6405	-0.0653
1633.5	74.815	8.429	102.06	25.879	25.917	27.663	0.2032	2.762	2.644	-0.0285
1633.625	75.017	8.4555	102.525	26.735	25.9465	30.047	0.20005	2.796	2.6435	0.0082
1633.75	75.219	8.482	102.99	27.591	25.976	32.431	0.1969	2.83	2.643	0.045
1633.875	74.3995	8.3965	103.54	28.143	26.668	35.3195	0.1954	2.853	2.641	0.054
1634	73.58	8.311	104.09	28.695	27.36	38.208	0.1939	2.876	2.639	0.063
1634.125	73.669	8.3275	105.395	29.2575	28.329	31.1455	0.19535	2.9615	2.6505	0.096
1634.25	73.758	8.344	106.7	29.82	29.298	24.083	0.1968	3.047	2.662	0.129
1634.375	74.074	8.287	108.65	30.393	30.432	27.2575	0.19735	3.0965	2.6515	0.162
1634.5	74.39	8.23	110.6	30.966	31.566	30.432	0.1979	3.146	2.641	0.195
1634.625	74.461	8.2325	109.255	30.3435	31.06	31.6555	0.19695	3.2135	2.6435	0.1975
1634.75	74.532	8.235	107.91	29.721	30.554	32.879	0.196	3.281	2.646	0.2
1634.875	74.2355	8.2275	105.265	29.7805	30.206	31.2385	0.1958	3.166	2.651	0.2155
1635	73.939	8.22	102.62	29.84	29.858	29.598	0.1956	3.051	2.656	0.231
1635.125	73.475	8.2125	102.92	30.0865	29.9905	33.0455	0.18465	2.892	2.664	0.2465
1635.25	73.011	8.205	103.22	30.333	30.123	36.493	0.1737	2.733	2.672	0.262
1635.375	71.7085	8.219	103.915	30.9775	30.401	37.5935	0.17385	2.7395	2.6755	0.2655
1635.5	70.406	8.233	104.61	31.622	30.679	38.694	0.174	2.746	2.679	0.269
1635.625	70.1985	8.249	103.25	32.3215	31.0525	42.504	0.1742	2.7675	2.6825	0.2833
1635.75	69.991	8.265	101.89	33.021	31.426	46.314	0.1744	2.789	2.686	0.2975
1635.875	69.914	8.281	95.631	33.3045	32.158	51.726	0.1752	2.9495	2.6905	0.3117
1636	69.837	8.297	89.372	33.588	32.89	57.138	0.176	3.11	2.695	0.326
1636.125	70.456	8.3015	92.0625	33.29	32.9545	49.6055	0.1847	3.103	2.683	0.3535
1636.25	71.075	8.306	94.753	32.992	33.019	42.073	0.1934	3.096	2.671	0.381
1636.375	71.509	8.2965	95.4905	32.666	33.3745	44.6645	0.19295	3.071	2.6655	0.444
1636.5	71.943	8.287	96.228	32.34	33.73	47.256	0.1925	3.046	2.66	0.507
1636.625	72.219	8.2775	95.119	32.295	32.9215	41.4625	0.1874	3.0655	2.673	0.509
1636.75	72.495	8.268	94.01	32.25	32.113	35.669	0.1823	3.085	2.686	0.511
1636.875	71.4255	8.27	95.723	32.5235	31.815	41.0385	0.1761	3.018	2.6905	0.5167
1637	70.356	8.272	97.436	32.797	31.517	46.408	0.1699	2.951	2.695	0.5225
1637.125	70.328	8.2691	96.3545	32.826	31.5805	46.1575	0.17155	3.0195	2.697	0.5282
1637.25	70.3	8.2662	95.273	32.855	31.644	45.907	0.1732	3.088	2.699	0.534
1637.375	70.7735	8.2633	96.6045	32.7805	31.712	49.6295	0.175	3.1215	2.6815	0.562
1637.5	71.247	8.2604	97.936	32.706	31.78	53.352	0.1768	3.155	2.664	0.59
1637.625	72.04	8.2575	96.0845	32.631	31.7365	44.4945	0.18135	3.1885	2.6645	0.432
1637.75	72.833	8.2546	94.233	32.556	31.693	35.637	0.1859	3.222	2.665	0.274
1637.875	73.1445	8.2517	93.9845	33.0105	31.5215	37.158	0.19215	3.1925	2.6715	0.2745
1638	73.456	8.2488	93.736	33.465	31.35	38.679	0.1984	3.163	2.678	0.275
1638.125	73.5185	8.2459	94.3555	32.2735	31.1005	40.9275	0.2001	3.0945	2.659	0.2603
1638.25	73.581	8.243	94.975	31.082	30.851	43.176	0.2018	3.026	2.64	0.2455
1638.375	73.7785	8.2435	98.8875	30.2115	29.4305	40.3975	0.2035	2.9645	2.651	0.2307
1638.5	73.976	8.244	102.8	29.341	28.01	37.619	0.2052	2.903	2.662	0.216
1638.625	74.1615	8.2421	107.18	29.669	27.6285	39.9695	0.19395	2.964	2.6705	0.2475
1638.75	74.347	8.2401	111.56	29.997	27.247	42.32	0.1827	3.025	2.679	0.279
1638.875	74.675	8.2382	110.635	30.6245	27.6465	38.734	0.18045	3.042	2.6825	0.357
1639	75.003	8.2363	109.71	31.252	28.046	35.148	0.1782	3.059	2.686	0.435
1639.125	74.1045	8.2344	105.32	29.8535	27.6725	41.751	0.18675	3.04	2.693	0.441
1639.25	73.206	8.2325	100.93	28.455	27.299	48.354	0.1953	3.021	2.7	0.447
1639.375	72.8635	8.2305	96.2555	27.427	26.5785	51.0775	0.1986	2.966	2.6555	0.4577
1639.5	72.521	8.2286	91.581	26.399	25.858	53.801	0.2019	2.911	2.611	0.4683
1639.625	72.677	8.2267	93.9165	25.168	24.5095	42.5435	0.20155	2.9365	2.6045	0.4789
1639.75	72.833	8.2248	96.252	23.937	23.161	31.286	0.2012	2.962	2.598	0.4896
1639.875	72.953	8.2229	95.4815	23.443	22.5145	33.521	0.1944	3.009	2.6125	0.5003
1640	73.073	8.221	94.711	22.949	21.868	35.756	0.1876	3.056	2.627	0.511
1640.125	72.9505	8.2285	99.2355	22.9565	21.6835	38.109	0.19815	3.152	2.6355	0.5305
1640.25	72.828	8.236	103.76	22.964	21.499	40.462	0.2087	3.248	2.644	0.55
1640.375	72.518	8.2067	106.615	23.091	21.633	37.409	0.2173	3.4425	2.65	0.497
1640.5	72.208	8.1775	109.47	23.218	21.767	34.356	0.2259	3.637	2.656	0.444
1640.625	77.1865	8.1483	108.06	23.194	22.0125	33.0045	0.22925	3.736	2.6465	0.391
1640.75	82.165	8.119	106.65	23.17	22.258	31.653	0.2326	3.835	2.637	0.338
1640.875	89.0725	8.1275	107.64	22.4455	21.023	34.389	0.23785	3.342	2.64	0.377
1641	95.98	8.136	108.63	21.721	19.788	37.125	0.2431	2.849	2.643	0.416
1641.125	85.429	8.158	109.325	21.4445	19.268	30.8345	0.23075	3.06	2.6505	0.2923
1641.25	74.878	8.18	110.02	21.168	18.748	24.544	0.2184	3.271	2.658	0.1685
1641.375	75.2125	8.202	107.27	21.131	18.7235	23.499	0.21825	3.684	2.6835	0.0448
1641.5	75.547	8.224	104.52	21.094	18.699	22.454	0.2181	4.097	2.709	-0.079
1641.625	76.1845	8.246	104.335	21.105	18.8915	25.96	0.2331	3.8045	2.743	0.089
1641.75	76.822	8.268	104.15	21.116	19.084	29.466	0.2481	3.512	2.777	0.257
1641.875	73.7165	8.275	103.965	21.06	18.854	22.695	0.23715	2.992	2.752	-0.427
1642	70.611	8.282	103.78	21.004	18.624	15.924	0.2262	2.472	2.727	-1.111
1642.125	70.66	8.2705	105.16	21.1905	18.3115	14.212	0.20755	2.5595	2.6375	-1.055
1642.25	70.709	8.259	106.54	21.377	17.999	12.5	0.1889	2.647	2.548	-0.999
1642.375	71.282	8.314	108.905	21.7355	18.2885	18.2605	0.2108	2.971	2.5685	-1.1195
1642.5	71.855	8.369	111.27	22.094	18.578	24.021	0.2327	3.295	2.589	-1.24
1642.625	70.7025	8.3795	110.01	22.6535	19.0865	46.383	0.2411	3.462	2.6065	-1.3605
1642.75	69.55	8.39	108.75	23.213	19.595	68.745	0.2495	3.629	2.624	-1.481
1642.875	70.015	8.256	106.74	23.3275	19.995	49.356	0.24855	3.246	2.6445	-1.6015
1643	70.48	8.122	104.73	23.442	20.395	29.967	0.2476	2.863	2.665	-1.722
1643.125	71.5795	8.2055	103.805	21.094	20.747	27.6075	0.2547	2.868	2.6095	-1.679
1643.25	72.679	8.289	102.88	18.746	21.099	25.248	0.2618	2.873	2.554	-1.636
1643.375	74.513	8.5035	102.99	18.2495	18.831	29.149	0.2615	3.003	2.5815	-1.568
1643.5	76.347	8.718	103.1	17.753	16.563	33.05	0.2612	3.133	2.609	-1.5
1643.625	77.894	8.9375	103.31	17.181	16.641	23.2515	0.2486	3.298	2.6435	-1.403
1643.75	79.441	9.157	103.52	16.609	16.719	13.453	0.236	3.463	2.678	-1.306
1643.875	80.1775	8.96	103.94	16.6925	15.3445	9.4045	0.23915	3.3085	2.668	-1.6305
1644	80.914	8.763	104.36	16.776	13.97	5.356	0.2423	3.154	2.658	-1.955
1644.125	82.1875	8.8925	105.89	17.6505	14.3535	6.65	0.23665	3.0895	2.669	-2.156
1644.25	83.461	9.022	107.42	18.525	14.737	7.944	0.231	3.025	2.68	-2.357
