DEPTH	BHC	CLI	GR	LLD	LLS	MLL	NPHI	PEF	RHOB	SP
1646	85.948	9.939	76.662	4.323	4.57	4.044	0.10305	4.505	2.382	102.172
1646.25	75.789	9.8015	59.3385	4.7585	5.953	7.626	0.074435	5.195	2.554	101.904
1646.5	65.409	9.71	45.352	5.816	7.665	15.817	0.04345	5.408	2.647	101.822
1646.75	62.641	9.7025	41.931	7.709	9.445	14.9335	0.033175	5.452	2.6335	101.9335
1647	63.195	9.701	42.803	9.103	9.717	12.136	0.03643	5.555	2.605	102.234
1647.25	65.351	9.7005	45.638	8.674	8.477	9.8245	0.0432	5.621	2.5895	102.521
1647.5	69.474	9.702	48.51	7.683	7.457	7.674	0.04795	5.605	2.589	102.53
1647.75	72.37	9.703	48.8075	6.9075	6.998	7.2665	0.050465	5.5465	2.6045	102.238
1648	71.663	9.704	47.091	6.423	6.661	8.173	0.05207	5.477	2.612	102.021
1648.25	70.5565	9.711	45.616	6.3125	6.434	7.9045	0.058125	5.279	2.5735	102.104
1648.5	70.327	9.727	45.13	6.427	6.583	6.683	0.06662	5.138	2.534	102.097
1648.75	69.0395	9.7395	44.21	6.501	6.9185	7.183	0.069305	5.231	2.5535	101.9605
1649	67.534	9.745	43.967	6.63	7.107	8.871	0.05735	5.276	2.594	102.211
1649.25	67.9245	9.7475	46.365	7.142	7.488	8.4505	0.0511	5.3665	2.6105	102.722
1649.5	68.819	9.751	47.636	7.843	8.21	7.858	0.05156	5.367	2.618	102.888
1649.75	67.926	9.7575	45.752	8.201	8.7135	9.086	0.04599	5.3465	2.629	102.745
1650	66.773	9.764	44.509	8.197	8.59	10.447	0.04176	5.229	2.63	102.901
1650.25	67.3375	9.7685	46.126	8.0035	8.1055	9.3985	0.045605	5.2165	2.6125	103.4115
1650.5	68.641	9.772	47.943	7.63	7.623	7.937	0.05216	5.649	2.607	103.837
1650.75	69.324	9.782	48.5605	7.141	7.1405	7.663	0.053765	5.7215	2.622	103.8595
1651	69.528	9.791	50.109	6.782	6.778	7.553	0.05316	5.318	2.632	103.591
1651.25	69.355	9.797	51.7135	6.5755	6.688	7.114	0.053525	5.187	2.632	103.2515
1651.5	68.817	9.803	51.24	6.335	6.591	7.327	0.05194	5.182	2.629	102.785
1651.75	68.338	9.8105	49.702	6.106	6.236	7.787	0.052305	5.1665	2.62	102.216
1652	69.341	9.82	50.914	6.166	6.001	6.968	0.05995	5.245	2.613	101.644
1652.25	71.431	9.8305	54.2075	6.562	6.4875	5.78	0.065325	5.329	2.622	101.017
1652.5	70.332	9.838	51.451	6.829	7.483	6.37	0.05601	5.445	2.637	100.241
1652.75	65.3445	9.843	44.3755	6.7825	7.7325	10.2135	0.04483	5.856	2.6395	99.5605
1653	63.586	9.846	43.852	6.83	7.195	11.175	0.04028	5.963	2.624	99.514
1653.25	67.3355	9.8515	50.7075	6.882	6.792	7.4315	0.051835	5.506	2.6055	100.2525
1653.5	69.584	9.861	57.276	6.58	6.539	6.459	0.06524	5.193	2.602	100.852
1653.75	68.2865	9.8705	58.9185	6.315	6.396	7.158	0.069865	5.194	2.6005	100.365
1654	67.077	9.879	58.291	6.584	6.818	7.179	0.07218	5.495	2.596	98.747
1654.25	65.7795	9.8825	53.359	7.4315	8.08	7.9515	0.068695	5.8265	2.5855	95.155
1654.5	63.698	9.876	40.747	8.641	9.707	12.007	0.06197	5.87	2.563	90.139
1654.75	62.882	9.8695	29.667	10.3935	11.436	16.0755	0.05946	5.918	2.5475	86.754
1655	62.907	9.871	26.651	12.615	13.481	15.093	0.05614	5.967	2.554	86.304
1655.25	61.8865	9.865	28.7315	14.6275	15.5325	14.8875	0.044115	5.9435	2.5835	87.8065
1655.5	60.526	9.84	32.534	15.818	16.68	16.488	0.03471	5.894	2.621	89.986
1655.75	60.1425	9.81	37.3455	16.2195	16.402	17.9235	0.02954	5.91	2.6365	92.211
1656	60.529	9.787	41.638	15.93	15.564	16.812	0.03016	5.933	2.634	94.27
1656.25	61.1365	9.7575	43.4805	14.858	14.6145	15.1685	0.032775	5.934	2.6295	96.3585
1656.5	61.908	9.716	45.379	13.545	13.647	14.025	0.03327	5.901	2.627	98.451
1656.75	62.7465	9.6765	48.8585	12.379	12.867	13.029	0.034765	5.8725	2.6275	100.246
1657	63.1	9.642	50.707	11.278	12.16	12.433	0.03623	5.871	2.636	101.505
1657.25	62.105	9.61	52.142	10.016	10.994	12.659	0.031975	5.8775	2.6545	102.072
1657.5	61.279	9.575	53.625	8.668	9.198	13.162	0.02778	5.943	2.662	102.476
1657.75	63.9995	9.5425	55.307	7.63	7.6	10.1575	0.0312	5.862	2.6375	103.341
1658	69.29	9.521	58.415	6.967	6.713	7.228	0.04744	5.619	2.61	104.043
1658.25	72.9295	9.513	59.7295	6.628	6.509	6.358	0.07572	5.5685	2.6065	103.636
1658.5	73.134	9.512	56.924	6.489	6.746	6.567	0.09018	5.413	2.614	102.167
1658.75	71.2155	9.5115	50.194	6.392	7.0205	7.6615	0.082955	5.2195	2.6115	100.5415
1659	69.361	9.512	48.243	6.121	6.783	8.645	0.0722	5.034	2.593	100.368
1659.25	69.8035	9.519	55.7245	5.5585	5.838	8.1235	0.07002	4.635	2.561	102.0215
1659.5	73.747	9.532	68.677	4.857	4.777	6.273	0.08789	4.086	2.52	103.945
1659.75	79.6415	9.5485	86.2755	4.2265	4.0425	4.826	0.125185	3.5935	2.496	105.393
1660	84.04	9.564	103.447	3.795	3.662	4.285	0.14829	3.345	2.495	106.873
1660.25	85.4575	9.573	112.5265	3.66	3.6355	4.162	0.154175	3.236	2.5045	107.9465
1660.5	84.199	9.576	111.395	3.782	3.916	4.309	0.14272	3.167	2.518	107.857
1660.75	80.45	9.5765	100.391	4.076	4.3755	5.059	0.119135	3.148	2.529	106.6965
1661	76.784	9.578	86.182	4.396	4.76	5.938	0.10375	3.113	2.527	104.91
1661.25	75.9935	9.581	78.436	4.574	4.8395	5.8975	0.10416	3.1125	2.508	102.615
1661.5	77.736	9.589	77.682	4.447	4.548	5.507	0.11722	3.142	2.485	100.525
1661.75	80.675	9.605	84.22	4.0755	4.0785	4.9805	0.135835	3.1425	2.4745	100.2865
1662	83.987	9.629	97.611	3.655	3.672	4.485	0.15209	3.117	2.478	101.947
1662.25	86.922	9.6535	110.302	3.315	3.3805	4.248	0.16919	3.131	2.4855	103.953
1662.5	88.798	9.677	115.707	3.06	3.182	4.125	0.18194	3.174	2.494	105.373
1662.75	89.594	9.7075	114.61	2.8845	3.0415	4.0885	0.18179	3.197	2.5015	106.2
1663	89.994	9.744	113.133	2.802	2.937	4.051	0.18999	3.35	2.503	106.571
1663.25	89.8975	9.776	112.3775	2.88	2.965	3.876	0.189675	3.6685	2.5135	106.4695
1663.5	88.297	9.794	108.437	3.152	3.265	3.759	0.18356	4.012	2.547	105.905
1663.75	84.184	9.8015	101.7135	3.702	4	4.2925	0.171745	4.364	2.585	104.43
1664	77.732	9.819	92.85	4.625	5.295	5.557	0.14683	4.702	2.608	101.991
1664.25	70.772	9.8525	78.701	6.2035	7.323	7.5085	0.12155	5.014	2.625	99.445
1664.5	65.718	9.891	61.362	8.401	9.521	11.162	0.09222	5.472	2.637	97.606
1664.75	64.244	9.934	51.164	10.4555	10.7655	13.3585	0.06733	5.8915	2.6365	96.4645
1665	65.172	9.978	52.313	11.19	10.869	11.276	0.05412	5.964	2.625	94.96
1665.25	65.8295	10.0105	54.509	10.3385	9.858	9.928	0.055295	5.9595	2.6095	92.1025
1665.5	65.57	10.036	48.607	8.708	8.418	9.059	0.05829	5.968	2.589	88.533
1665.75	65.9345	10.06	38.405	6.826	6.862	8.211	0.06628	5.8645	2.5605	85.982
1666	68.205	10.089	34.292	5.149	5.228	7.366	0.07931	5.524	2.54	86.342
1666.25	72.565	10.126	43.2775	4.098	3.923	5.994	0.09259	5.0905	2.5335	90.539
1666.5	79.093	10.168	65.941	3.556	3.275	4.088	0.10862	4.576	2.523	96.239
1666.75	85.3135	10.2065	85.952	3.361	3.2145	3.189	0.134205	4.2285	2.521	99.351
1667	85.968	10.234	80.022	3.355	3.473	3.462	0.16205	4.294	2.535	97.164
1667.25	80.537	10.2605	56.338	3.609	3.9505	4.6085	0.14778	4.559	2.542	91.1105
1667.5	75.232	10.292	40.543	4.174	4.596	5.857	0.13155	4.823	2.536	85.66
1667.75	73.3685	10.318	35.8235	4.867	5.223	6.762	0.119815	5.069	2.531	82.5425
1668	72.926	10.345	33.342	5.118	5.366	7.384	0.11871	5.11	2.542	81.965
1668.25	72.592	10.3815	34.557	4.533	4.567	7.289	0.116485	5.0765	2.5595	85.013
1668.5	74.852	10.426	50.004	3.72	3.526	5.281	0.11865	4.911	2.552	91.104
1668.75	82.143	10.4765	82.8525	3.0885	2.874	3.521	0.13555	4.084	2.5195	98.272
1669	90.262	10.527	111.88	2.633	2.522	2.963	0.17792	3.277	2.497	103.727
1669.25	94.272	10.5665	119.959	2.331	2.333	3.0055	0.199635	3.161	2.4975	106.539
1669.5	95.2	10.589	116.131	2.18	2.266	3.073	0.21263	3.277	2.503	107.86
1669.75	95.3855	10.5945	111.4075	2.152	2.2905	3.0895	0.21858	3.3435	2.5015	108.464
1670	95.198	10.593	110.132	2.152	2.306	3.049	0.22257	3.394	2.501	108.88
1670.25	94.8655	10.586	108.677	2.127	2.237	3.0155	0.226255	3.4535	2.505	109.341
1670.5	94.866	10.574	106.599	2.09	2.135	3.044	0.22415	3.469	2.506	109.806
1670.75	95.178	10.5595	105.9395	2.055	2.0585	3.03	0.21988	3.5265	2.501	109.8735
1671	95.267	10.541	104.097	2.042	2.021	3.012	0.22001	3.6	2.498	109.725
1671.25	95.615	10.5165	103.2485	2.101	2.073	3.0135	0.22583	3.604	2.4885	109.591
1671.5	96.939	10.486	103.671	2.247	2.292	2.896	0.23589	3.547	2.465	109.056
1671.75	96.572	10.442	99.7475	2.4365	2.663	2.9325	0.22863	3.4845	2.4625	108.4315
1672	91.957	10.384	92.035	2.653	2.967	3.35	0.19257	3.498	2.505	108.191
1672.25	85.335	10.3175	87.669	2.9595	3.1575	3.693	0.162105	3.6655	2.553	107.8865
1672.5	80.828	10.249	86.889	3.4	3.48	3.583	0.14663	3.808	2.579	107.126
1672.75	77.1085	10.1875	81.1445	3.86	4.073	3.988	0.123705	3.974	2.604	105.642
1673	71.907	10.138	69.696	4.177	4.635	5.84	0.09606	4.241	2.619	103.866
1673.25	69.005	10.1055	64.242	4.531	4.864	7.3085	0.08819	4.4155	2.6055	102.867
1673.5	71.089	10.082	67.437	5.112	5.104	5.603	0.09897	4.455	2.587	102.655
1673.75	73.5275	10.058	67.434	5.6875	5.6115	4.977	0.109335	4.5275	2.597	101.6175
1674	71.768	10.029	56.679	6.001	6.184	6.051	0.10376	4.933	2.63	98.819
1674.25	68.897	10.0015	43.318	6.4345	6.8535	7.455	0.089905	5.2275	2.638	95.3255
1674.5	67.955	9.978	37.794	7.345	7.88	8.019	0.08449	5.25	2.612	92.727
1674.75	67.374	9.9615	37.8865	8.4575	8.9535	9.088	0.074045	5.353	2.595	92.0435
1675	66.339	9.952	40.497	9.103	9.347	10.214	0.0649	5.628	2.598	93.303
1675.25	66.614	9.95	46.0595	8.9955	8.8865	9.5805	0.059385	5.7175	2.601	95.807
1675.5	68.441	9.95	51.51	8.251	8.027	8.042	0.06256	5.727	2.595	98.163
1675.75	70.298	9.951	54.1085	7.0975	6.914	7.106	0.072225	5.7195	2.591	99.279
1676	72.111	9.951	53.48	6.131	5.835	6.464	0.08478	5.711	2.583	98.625
1676.25	74.7075	9.9505	49.2385	5.7225	5.3	5.449	0.09885	5.6645	2.572	95.957
1676.5	76.167	9.95	43.219	5.759	5.483	4.83	0.10738	5.596	2.578	93.19
1676.75	73.043	9.9505	37.9925	5.973	6.284	5.5685	0.09522	5.4655	2.6025	92.545
1677	67.099	9.954	35.854	6.199	6.97	8.59	0.07036	5.359	2.626	94.266
1677.25	64.761	9.9595	40.9905	6.5185	6.9315	10.703	0.05593	5.256	2.6345	98.1515
1677.5	67.906	9.965	52.842	6.857	6.634	7.516	0.05407	4.78	2.629	102.606
1677.75	72.0025	9.9745	61.573	6.9695	6.493	5.9235	0.06949	4.484	2.6315	105.363
1678	73.077	9.987	62.824	6.975	6.7	5.883	0.09418	4.594	2.647	105.926
1678.25	71.2755	9.9975	57.125	7.1315	7.369	6.665	0.094905	4.762	2.657	105.142
1678.5	68.575	10.006	47.517	7.276	8.03	8.271	0.07964	4.877	2.649	104.436
1678.75	67.0325	10.0185	44.35	6.9405	7.568	10.089	0.065175	4.8645	2.6255	104.7165
1679	69.264	10.042	54.732	6.15	6.164	8.801	0.06323	4.631	2.584	105.742
1679.25	76.102	10.081	80.726	5.2155	4.9455	5.827	0.077875	4.02	2.532	107.032
1679.5	83.432	10.129	104.299	4.383	4.135	4.503	0.11371	3.382	2.496	108.151
1679.75	87.5115	10.182	111.8075	3.7775	3.6455	4.2275	0.159525	3.228	2.487	109.034
1680	89.141	10.235	115.023	3.446	3.419	4.055	0.19175	3.306	2.492	109.946
1680.25	89.428	10.288	117.9445	3.3815	3.443	3.9305	0.207755	3.276	2.502	110.757
1680.5	88.087	10.345	114.185	3.449	3.618	4.066	0.2131	3.146	2.501	111.108
1680.75	85.3915	10.4065	106.9985	3.5275	3.809	4.465	0.202875	3.021	2.4955	110.9515
1681	83.528	10.471	103.215	3.507	3.798	4.912	0.19184	3.329	2.494	110.646
1681.25	84.881	10.537	104.274	3.348	3.4885	4.817	0.195095	3.7375	2.491	110.5075
1681.5	88.963	10.599	110.411	3.124	3.11	4.094	0.21685	3.958	2.488	110.751
1681.75	92.8145	10.652	118.3485	2.926	2.854	3.508	0.24414	4	2.492	111.1475
1682	93.494	10.701	119.314	2.807	2.779	3.272	0.25041	4.012	2.506	111.246
1682.25	90.6745	10.757	111.3965	2.803	2.88	3.389	0.234565	4.0495	2.531	110.943
1682.5	87.365	10.821	104.055	2.9	3.072	3.719	0.21731	4.037	2.55	110.484
1682.75	85.9055	10.886	99.6475	3.022	3.2495	3.9045	0.21469	4.0025	2.5555	110.0925
1683	86.051	10.941	97.523	3.027	3.227	4.005	0.22352	4.004	2.548	109.795
1683.25	86.952	10.9845	100.416	2.8855	2.9455	3.966	0.237975	3.9435	2.5195	109.31
1683.5	88.601	11.021	108.203	2.753	2.685	3.46	0.25063	3.832	2.494	108.452
1683.75	90.4165	11.055	115.844	2.727	2.6625	2.9685	0.262065	3.8355	2.4945	108.005
1684	90.077	11.091	117.975	2.796	2.862	2.995	0.26459	3.859	2.514	107.968
1684.25	86.8115	11.1255	113.7895	2.969	3.1885	3.6115	0.24896	3.8675	2.5245	107.28
1684.5	83.406	11.15	106.424	3.254	3.536	4.297	0.22982	4.052	2.518	106.18
1684.75	81.845	11.164	98.11	3.567	3.768	4.5225	0.218615	4.1115	2.51	105.635
1685	81.922	11.172	93.554	3.707	3.772	4.403	0.21324	4.137	2.515	106.074
1685.25	83.363	11.173	96.934	3.5825	3.5885	4.129	0.214215	4.0315	2.5225	107.139
1685.5	85.316	11.167	102.307	3.337	3.348	3.92	0.22045	3.72	2.519	107.991
1685.75	87.1235	11.16	106.9835	3.1025	3.1275	3.732	0.22846	3.417	2.518	108.553
1686	88.587	11.157	111.707	2.919	2.955	3.548	0.23457	3.293	2.518	109.113
1686.25	89.5255	11.156	115.253	2.775	2.8325	3.432	0.236855	3.394	2.5185	109.7565
1686.5	89.934	11.155	116.93	2.655	2.745	3.371	0.24035	3.524	2.519	110.38
1686.75	90.1765	11.149	117.7715	2.5655	2.677	3.355	0.246655	3.526	2.515	110.8915
1687	90.7	11.137	117.953	2.525	2.628	3.33	0.25157	3.525	2.512	111.363
1687.25	91.6275	11.122	119.5215	2.559	2.648	3.231	0.255205	3.503	2.5115	111.6115
1687.5	92.232	11.108	124.395	2.646	2.769	3.176	0.25888	3.426	2.506	111.3
1687.75	90.6845	11.0925	120.886	2.7555	2.934	3.443	0.25811	3.5555	2.507	110.106
1688	87.214	11.073	106.654	2.897	3.063	3.818	0.24503	3.813	2.523	108.523
1688.25	84.6455	11.0495	97.5205	3.094	3.202	3.742	0.23137	3.8285	2.5335	107.481
1688.5	84.312	11.028	99.358	3.267	3.342	3.666	0.23212	3.8	2.531	106.874
1688.75	85.3755	11.0035	104.522	3.351	3.3935	3.7845	0.24168	3.9135	2.529	106.1375
1689	87.095	10.973	108.689	3.436	3.423	3.708	0.2546	4.27	2.535	105.2
1689.25	88.361	10.9395	112.469	3.562	3.5375	3.5785	0.272825	4.816	2.559	104.077
1689.5	87.088	10.909	112.804	3.597	3.639	3.804	0.28086	5.381	2.601	102.958
